name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Gadson, Novar",So.,2009-10,G,6-7,32,131,303,0.432,33,113,0.292,62,85,0.729,239,7.469,51,1.594,28,0.875,29,0.906,357,11.156,79
"Jackson, Jermaine",So.,2009-10,F,6-8,22,11,31,0.355,0,2,0.000,3,4,0.750,31,1.409,6,0.273,1,0.045,8,0.364,25,1.136,14
"Johnson, Carl",Fr.,2009-10,G,6-0,22,10,26,0.385,2,7,0.286,6,8,0.750,9,0.409,8,0.364,1,0.045,3,0.136,28,1.273,13
"Mansell, Patrick",Jr.,2009-10,G,6-1,27,22,60,0.367,20,57,0.351,9,9,1.000,17,0.630,12,0.444,2,0.074,6,0.222,73,2.704,10
"Myers, Robbie",Sr.,2009-10,F,6-9,6,1,3,0.333,1,2,0.500,1,2,0.500,5,0.833,0,-,0,-,1,0.167,4,0.667,2
"Nd-Ezuma, Dera",Fr.,2009-10,C,6-10,19,4,13,0.308,0,1,0.000,0,0,-,16,0.842,0,-,3,0.158,4,0.211,8,0.421,8
"Penn, Brandon",So.,2009-10,F,6-7,33,48,116,0.414,24,62,0.387,19,26,0.731,88,2.667,10,0.303,11,0.333,6,0.182,139,4.212,24
"Ringgold, Mike",Jr.,2009-10,F,6-7,33,163,333,0.489,0,0,-,45,131,0.344,230,6.970,71,2.152,29,0.879,30,0.909,371,11.242,78
"Robinson, Justin",Jr.,2009-10,G,6-2,33,146,346,0.422,64,143,0.448,83,94,0.883,115,3.485,91,2.758,5,0.152,48,1.455,439,13.303,57
"Thompson, Ryan",Sr.,2009-10,G,6-6,33,172,408,0.422,47,145,0.324,175,214,0.818,164,4.970,91,2.758,11,0.333,38,1.152,566,17.152,71
"Thompson, Jonathon",Fr.,2009-10,G,6-4,33,24,81,0.296,11,45,0.244,19,31,0.613,60,1.818,28,0.848,8,0.242,26,0.788,78,2.364,24
"Youngblood, Jhamar",Jr.,2009-10,G,6-1,31,79,194,0.407,16,69,0.232,33,57,0.579,85,2.742,43,1.387,2,0.065,26,0.839,207,6.677,42
