name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Ajayi, Junior",Sr.,2009-10,G,6-0,4,0,3,0.000,0,0,-,2,4,0.500,3,0.750,0,-,0,-,0,-,2,0.500,4
"Cummings, Markeith",Fr.,2009-10,F,6-7,33,204,448,0.455,33,98,0.337,134,187,0.717,201,6.091,70,2.121,6,0.182,31,0.939,575,17.424,95
"Dixon, Spencer",So.,2009-10,G,6-0,33,102,235,0.434,34,98,0.347,45,63,0.714,101,3.061,95,2.879,1,0.030,47,1.424,283,8.576,68
"Gibson, Zadrian",Jr.,2009-10,F,6-6,20,19,34,0.559,0,0,-,10,16,0.625,41,2.050,4,0.200,8,0.400,7,0.350,48,2.400,14
"Green, LaDaris",Fr.,2009-10,F,6-9,32,87,199,0.437,17,66,0.258,25,37,0.676,253,7.906,32,1.000,52,1.625,20,0.625,216,6.750,50
"Henry, Romain",Jr.,2009-10,G,6-5,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Heramb, Matt",Jr.,2009-10,F,6-9,32,48,130,0.369,14,43,0.326,27,38,0.711,109,3.406,55,1.719,31,0.969,18,0.563,137,4.281,51
"Irby, Cortez",Jr.,2009-10,G,6-4,18,5,34,0.147,2,28,0.071,2,2,1.000,19,1.056,7,0.389,0,-,5,0.278,14,0.778,3
"Marine, Artie",So.,2009-10,F,6-6,17,5,18,0.278,4,13,0.308,3,4,0.750,13,0.765,0,-,0,-,1,0.059,17,1.000,5
"McConnell, Kelvin",Jr.,2009-10,G,6-0,33,59,154,0.383,38,108,0.352,30,39,0.769,32,0.970,51,1.545,1,0.030,17,0.515,186,5.636,42
"McRae, James",Fr.,2009-10,F,6-6,2,0,1,0.000,0,0,-,2,4,0.500,1,0.500,1,0.500,0,-,0,-,2,1.000,0
"Medinic, Mirza",Jr.,2009-10,C,6-10,4,0,0,-,0,0,-,0,0,-,1,0.250,0,-,0,-,0,-,0,-,0
"Mitchell, Jay",Sr.,2009-10,F,6-9,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Nickerson, Jon-Michael",Sr.,2009-10,F,6-6,33,93,215,0.433,15,42,0.357,38,61,0.623,132,4.000,39,1.182,10,0.303,18,0.545,239,7.242,53
"Whipple, Jonathan",Sr.,2009-10,F,6-7,30,20,66,0.303,3,12,0.250,7,15,0.467,61,2.033,16,0.533,8,0.267,16,0.533,50,1.667,20
"Woods, Kurtis",So.,2009-10,G,6-3,33,142,387,0.367,75,207,0.362,54,87,0.621,107,3.242,47,1.424,4,0.121,38,1.152,413,12.515,65
