name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Arnett, Alan",Fr.,2009-10,G,6-5,2,0,1,0.000,0,1,0.000,0,0,-,0,-,0,-,0,-,0,-,0,-,1
"Beach, Seve",So.,2009-10,G,5-6,4,2,2,1.000,1,1,1.000,0,0,-,1,0.250,3,0.750,0,-,1,0.250,5,1.250,1
"Botts, Ben",Jr.,2009-10,G,6-0,31,111,268,0.414,63,138,0.457,55,66,0.833,48,1.548,54,1.742,3,0.097,28,0.903,340,10.968,40
"Daniels, Nick",Sr.,2009-10,G,6-2,31,99,253,0.391,58,150,0.387,40,51,0.784,95,3.065,57,1.839,12,0.387,25,0.806,296,9.548,40
"Gaines, Frank",Fr.,2009-10,G,6-4,31,45,135,0.333,7,41,0.171,32,46,0.696,71,2.290,15,0.484,9,0.290,17,0.548,129,4.161,20
"Kovalov, Oleg",Jr.,2009-10,F,6-8,20,12,42,0.286,5,20,0.250,14,21,0.667,27,1.350,5,0.250,2,0.100,3,0.150,43,2.150,15
"Lee, Eli",Fr.,2009-10,G,6-4,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"McCorkle, Trey",So.,2009-10,F,6-10,29,78,137,0.569,0,0,-,33,53,0.623,126,4.345,18,0.621,17,0.586,11,0.379,189,6.517,39
"Mixon, Jeremy",So.,2009-10,G,6-1,26,68,171,0.398,17,40,0.425,37,50,0.740,40,1.538,29,1.115,4,0.154,16,0.615,190,7.308,30
"Peabody, Ethan",Fr.,2009-10,F,6-8,4,0,2,0.000,0,0,-,1,2,0.500,6,1.500,2,0.500,0,-,1,0.250,1,0.250,1
"Peckinpaugh, John",So.,2009-10,F,6-5,19,26,64,0.406,7,20,0.350,24,35,0.686,45,2.368,12,0.632,6,0.316,6,0.316,83,4.368,17
"Plackemeier, Zach",Jr.,2009-10,G,6-2,31,90,237,0.380,51,138,0.370,36,49,0.735,91,2.935,110,3.548,6,0.194,40,1.290,267,8.613,73
"Richie, Aaron",Sr.,2009-10,G,6-7,7,5,7,0.714,1,3,0.333,1,2,0.500,3,0.429,0,-,0,-,2,0.286,12,1.714,0
"Snead, Antwone",Jr.,2009-10,F,6-5,29,57,113,0.504,0,1,0.000,46,74,0.622,191,6.586,34,1.172,10,0.345,16,0.552,160,5.517,39
"Yearby, Deilvez",Sr.,2009-10,F,6-6,30,154,358,0.430,11,30,0.367,95,146,0.651,262,8.733,37,1.233,76,2.533,17,0.567,414,13.800,80
