name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Cooper, Kenneth",Sr.,2009-10,C,6-10,34,64,145,0.441,0,3,0.000,63,116,0.543,128,3.765,10,0.294,17,0.500,9,0.265,191,5.618,35
"Crawford, Howard",Sr.,2009-10,F,6-8,34,143,304,0.470,10,32,0.313,105,146,0.719,151,4.441,21,0.618,12,0.353,12,0.353,401,11.794,69
"Criswell, Anthony",Fr.,2009-10,F,6-9,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Drake, George",Sr.,2009-10,G,6-4,34,68,224,0.304,25,111,0.225,59,71,0.831,107,3.147,30,0.882,18,0.529,24,0.706,220,6.471,33
"Fields, Dexter",Fr.,2009-10,G,6-1,29,35,93,0.376,23,71,0.324,6,10,0.600,23,0.793,6,0.207,1,0.034,12,0.414,99,3.414,6
"Johnson, Aaron",Jr.,2009-10,G,5-7,34,97,212,0.458,28,75,0.373,104,142,0.732,86,2.529,164,4.824,0,-,54,1.588,326,9.588,92
"Millsap, Elijah",Jr.,2009-10,G,6-6,34,182,418,0.435,19,79,0.241,164,236,0.695,324,9.529,60,1.765,11,0.324,56,1.647,547,16.088,118
"Moore, Cameron",So.,2009-10,F,6-7,30,41,66,0.621,0,1,0.000,10,24,0.417,97,3.233,8,0.267,20,0.667,7,0.233,92,3.067,24
"Moton, Karl",Fr.,2009-10,G,5-11,5,2,3,0.667,1,2,0.500,0,0,-,1,0.200,0,-,0,-,0,-,5,1.000,0
"Sanders, Jamarr",Jr.,2009-10,G,6-4,34,120,306,0.392,70,187,0.374,44,58,0.759,165,4.853,88,2.588,8,0.235,45,1.324,354,10.412,63
"Soko, Ovie",Fr.,2009-10,F,6-8,28,11,35,0.314,1,8,0.125,18,23,0.783,54,1.929,3,0.107,4,0.143,4,0.143,41,1.464,4
"Williams, Robert",Fr.,2009-10,G,6-4,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
