name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Clayborn, Dewan",So.,2009-10,G,5-11,30,36,94,0.383,28,75,0.373,22,46,0.478,51,1.700,50,1.667,0,-,33,1.100,122,4.067,42
"Crawford, Robert",Fr.,2009-10,F,6-6,3,0,3,0.000,0,1,0.000,0,0,-,3,1.000,1,0.333,1,0.333,1,0.333,0,-,0
"Daniels, Ryan",Jr.,2009-10,G,6-0,21,6,17,0.353,4,10,0.400,2,4,0.500,13,0.619,11,0.524,1,0.048,9,0.429,18,0.857,3
"Dos Santos, Carlos",Jr.,2009-10,C,6-8,30,61,138,0.442,0,0,-,32,62,0.516,127,4.233,18,0.600,14,0.467,9,0.300,154,5.133,29
"Henson, Chris",So.,2009-10,F,6-8,22,10,32,0.313,4,11,0.364,4,7,0.571,19,0.864,3,0.136,8,0.364,1,0.045,28,1.273,4
"Poellnitz, Chris",Jr.,2009-10,G,6-3,26,100,296,0.338,22,108,0.204,39,71,0.549,93,3.577,38,1.462,10,0.385,16,0.615,261,10.038,78
"Pouncy, Mike",Sr.,2009-10,G,6-1,6,32,68,0.471,2,8,0.250,7,13,0.538,25,4.167,2,0.333,1,0.167,2,0.333,73,12.167,10
"Quhwash, Imad",Jr.,2009-10,G,6-2,30,48,124,0.387,3,17,0.176,94,132,0.712,147,4.900,76,2.533,0,-,32,1.067,193,6.433,86
"Rehmel, Jared",Jr.,2009-10,G,6-0,30,95,268,0.354,50,160,0.313,53,67,0.791,63,2.100,48,1.600,3,0.100,31,1.033,293,9.767,51
"Rueter, Mitch",Sr.,2009-10,F,6-6,30,128,287,0.446,42,112,0.375,95,133,0.714,152,5.067,34,1.133,12,0.400,22,0.733,393,13.100,65
"Sanders, Quad",Sr.,2009-10,F,6-4,10,1,3,0.333,0,0,-,0,0,-,1,0.100,0,-,0,-,1,0.100,2,0.200,1
"Sheppard, Tadre",Jr.,2009-10,F,6-7,30,119,212,0.561,6,13,0.462,105,173,0.607,217,7.233,14,0.467,51,1.700,38,1.267,349,11.633,43
"Smith, Tk",So.,2009-10,G,6-2,5,0,2,0.000,0,2,0.000,0,0,-,0,-,1,0.200,0,-,0,-,0,-,0
"Williams, Chris",Jr.,2009-10,C,6-7,9,5,16,0.313,0,0,-,1,4,0.250,14,1.556,0,-,0,-,0,-,11,1.222,1
