name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Blair, Carl",Fr.,2009-10,G,6-1,30,79,200,0.395,23,69,0.333,95,116,0.819,132,4.400,112,3.733,1,0.033,28,0.933,276,9.200,100
"Carmouche, Charles",So.,2009-10,G,6-2,29,120,302,0.397,32,91,0.352,92,150,0.613,139,4.793,60,2.069,14,0.483,42,1.448,364,12.552,81
"Damachoua, Destin",Sr.,2009-10,G,6-1,26,19,64,0.297,5,36,0.139,11,15,0.733,22,0.846,6,0.231,1,0.038,13,0.500,54,2.077,18
"Diggs, Quincy",Fr.,2009-10,G,6-6,27,30,79,0.380,13,41,0.317,17,23,0.739,44,1.630,9,0.333,0,-,14,0.519,90,3.333,22
"Harmon, Lenny",So.,2009-10,G,6-3,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Hart, Ejike",Sr.,2009-10,F,6-7,29,44,106,0.415,0,0,-,36,66,0.545,135,4.655,16,0.552,4,0.138,14,0.483,124,4.276,38
"Humphrey, Billy",Sr.,2009-10,G,6-3,15,77,175,0.440,26,72,0.361,68,77,0.883,60,4.000,36,2.400,12,0.800,20,1.333,248,16.533,33
"Ikeakor, Obi",Sr.,2009-10,F,6-8,2,1,1,1.000,0,0,-,0,0,-,1,0.500,0,-,0,-,0,-,2,1.000,2
"Lewis, J.L.",Fr.,2009-10,F,6-8,29,21,63,0.333,5,24,0.208,11,21,0.524,55,1.897,3,0.103,7,0.241,6,0.207,58,2.000,22
"McDonald, Devin",Jr.,2009-10,G,6-0,30,80,216,0.370,46,119,0.387,44,62,0.710,59,1.967,48,1.600,0,-,24,0.800,250,8.333,74
"Mpondo, Johann",So.,2009-10,F,6-8,29,63,136,0.463,0,0,-,26,43,0.605,96,3.310,10,0.345,8,0.276,11,0.379,152,5.241,32
"Tyrna, Jaroslav",Jr.,2009-10,C,6-10,30,59,129,0.457,18,45,0.400,24,45,0.533,103,3.433,21,0.700,14,0.467,17,0.567,160,5.333,51
