name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Carmichael, Jackie",Fr.,2009-10,F,6-9,33,85,151,0.563,0,0,-,53,82,0.646,135,4.091,6,0.182,46,1.394,15,0.455,223,6.758,35
"Clark, Justin",Fr.,2009-10,G,6-4,31,15,63,0.238,8,43,0.186,5,9,0.556,37,1.194,21,0.677,3,0.097,5,0.161,43,1.387,12
"Coates, Matt",Sr.,2009-10,G,5-9,7,0,0,-,0,0,-,0,0,-,2,0.286,1,0.143,0,-,0,-,0,-,1
"Ekey, Jon",Fr.,2009-10,F,6-7,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Eldridge, Osiris",Sr.,2009-10,G,6-3,33,173,432,0.400,73,206,0.354,94,118,0.797,133,4.030,83,2.515,11,0.333,50,1.515,513,15.545,84
"Hill, Bobby",Jr.,2009-10,F,6-6,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Hill, Austin",Jr.,2009-10,G,6-1,30,71,160,0.444,10,29,0.345,48,64,0.750,60,2.000,38,1.267,2,0.067,17,0.567,200,6.667,46
"Johnson, Terry",Fr.,2009-10,G,6-0,22,9,37,0.243,1,12,0.083,25,32,0.781,18,0.818,14,0.636,0,-,11,0.500,44,2.000,12
"Lewis, Tony",Jr.,2009-10,F,6-7,33,74,124,0.597,0,0,-,57,81,0.704,178,5.394,18,0.545,5,0.152,9,0.273,205,6.212,49
"Mishler, Blake",Jr.,2009-10,F,6-8,21,4,13,0.308,0,0,-,7,9,0.778,15,0.714,1,0.048,2,0.095,2,0.095,15,0.714,4
"Odiakosa, Dinma",Sr.,2009-10,F,6-8,33,160,262,0.611,0,0,-,101,175,0.577,286,8.667,34,1.030,25,0.758,27,0.818,421,12.758,63
"Phillips, Lloyd",Sr.,2009-10,G,5-10,33,102,281,0.363,48,146,0.329,77,99,0.778,69,2.091,137,4.152,5,0.152,60,1.818,329,9.970,71
"Robinson, Jeremy",So.,2009-10,F,6-8,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Rubin, Alex",Jr.,2009-10,G,6-1,33,49,144,0.340,42,115,0.365,21,30,0.700,52,1.576,70,2.121,2,0.061,35,1.061,161,4.879,21
"Thornton, Kellen",So.,2009-10,F,6-7,32,52,109,0.477,11,39,0.282,14,18,0.778,101,3.156,10,0.313,13,0.406,9,0.281,129,4.031,20
"Upshaw, Zeke",Fr.,2009-10,G,6-6,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
