name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Abdul-Hamid, Mustafa",Sr.,2009-10,G,6-2,25,22,43,0.512,7,25,0.280,2,5,0.400,12,0.480,15,0.600,0,-,3,0.120,53,2.120,14
"Anderson, Jerime",So.,2009-10,G,6-2,29,64,127,0.504,11,29,0.379,28,48,0.583,55,1.897,100,3.448,5,0.172,30,1.034,167,5.759,64
"Arnet, Blake",So.,2009-10,G,5-11,3,0,0,-,0,0,-,0,0,-,1,0.333,0,-,0,-,0,-,0,-,0
"DeMarcus, Matt",So.,2009-10,G,6-2,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Dragovic, Nikola",Sr.,2009-10,F,6-9,30,115,309,0.372,47,167,0.281,84,108,0.778,132,4.400,40,1.333,17,0.567,23,0.767,361,12.033,57
"Gordon, Drew",So.,2009-10,F,6-9,6,29,51,0.569,0,2,0.000,9,14,0.643,32,5.333,5,0.833,12,2.000,3,0.500,67,11.167,6
"Honeycutt, Tyler",Fr.,2009-10,F,6-7,26,69,139,0.496,10,29,0.345,39,65,0.600,169,6.500,70,2.692,31,1.192,39,1.500,187,7.192,63
"Keefe, James",Sr.,2009-10,F,6-8,20,19,40,0.475,1,5,0.200,5,16,0.313,56,2.800,15,0.750,12,0.600,8,0.400,44,2.200,17
"Lane, Brendan",Fr.,2009-10,F,6-9,27,27,47,0.574,3,13,0.231,8,14,0.571,40,1.481,10,0.370,10,0.370,6,0.222,65,2.407,18
"Lee, Malcolm",So.,2009-10,G,6-4,32,133,308,0.432,26,103,0.252,96,136,0.706,141,4.406,100,3.125,9,0.281,36,1.125,388,12.125,83
"Morgan, J'mison",So.,2009-10,C,6-10,19,16,39,0.410,0,0,-,4,11,0.364,24,1.263,4,0.211,16,0.842,4,0.211,36,1.895,11
"Moser, Mike",Fr.,2009-10,F,6-8,15,4,20,0.200,1,11,0.091,0,3,0.000,7,0.467,4,0.267,0,-,3,0.200,9,0.600,12
"Nelson, Reeves",Fr.,2009-10,F,6-8,28,119,184,0.647,0,0,-,74,142,0.521,159,5.679,11,0.393,20,0.714,20,0.714,312,11.143,47
"Roll, Michael",Sr.,2009-10,G,6-5,32,167,357,0.468,80,188,0.426,36,47,0.766,88,2.750,115,3.594,3,0.094,31,0.969,450,14.063,61
"Schrempf, Alex",Fr.,2009-10,G,6-4,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Soo, Spencer",Jr.,2009-10,G,5-8,2,0,1,0.000,0,0,-,0,0,-,1,0.500,0,-,0,-,0,-,0,-,0
"Stover, Anthony",Fr.,2009-10,C,6-10,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Trapani, Tyler",So.,2009-10,G,6-0,1,0,1,0.000,0,1,0.000,0,0,-,0,-,0,-,0,-,0,-,0,-,0
