name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Barone, Kyle",Fr.,2009-10,C,6-10,31,61,101,0.604,0,0,-,33,50,0.660,127,4.097,12,0.387,10,0.323,6,0.194,155,5.000,33
"Blackstock, Travis",Jr.,2009-10,F,6-5,8,3,10,0.300,0,1,0.000,0,0,-,3,0.375,1,0.125,0,-,0,-,6,0.750,1
"Henderson, Shawn",Jr.,2009-10,G,6-3,30,51,128,0.398,0,3,0.000,20,34,0.588,72,2.400,25,0.833,1,0.033,16,0.533,122,4.067,19
"Hopson, Mac",Sr.,2009-10,G,6-2,30,135,315,0.429,39,106,0.368,124,166,0.747,153,5.100,155,5.167,2,0.067,32,1.067,433,14.433,95
"Jefferson, Marvin",Sr.,2009-10,C,6-10,31,117,205,0.571,0,0,-,51,92,0.554,193,6.226,23,0.742,64,2.065,20,0.645,285,9.194,44
"Johnson, Steffan",Sr.,2009-10,G,6-1,31,103,266,0.387,74,185,0.400,27,37,0.730,91,2.935,99,3.194,6,0.194,36,1.161,307,9.903,53
"Kammerer, Joe",Fr.,2009-10,C,6-9,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Lawrence, Marcus",Jr.,2009-10,G,5-11,30,24,54,0.444,13,33,0.394,3,5,0.600,25,0.833,26,0.867,0,-,8,0.267,64,2.133,27
"Ledbetter, Jeff",Jr.,2009-10,G,6-3,30,28,89,0.315,23,68,0.338,8,16,0.500,34,1.133,22,0.733,2,0.067,19,0.633,87,2.900,22
"Stern, Corey",Fr.,2009-10,F,6-7,8,3,7,0.429,0,0,-,3,5,0.600,11,1.375,1,0.125,4,0.500,1,0.125,9,1.125,4
"Stewart, Justin",Fr.,2009-10,G,6-1,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Tatum, Landon",Jr.,2009-10,G,5-11,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Toledo, Luiz",So.,2009-10,F,6-8,29,88,138,0.638,0,1,0.000,40,72,0.556,115,3.966,17,0.586,3,0.103,19,0.655,216,7.448,52
"Watson, Kashif",Sr.,2009-10,G,6-4,29,106,227,0.467,1,2,0.500,97,142,0.683,87,3.000,62,2.138,1,0.034,21,0.724,310,10.690,55
"Wiley, Brandon",Sr.,2009-10,F,6-6,3,3,8,0.375,0,1,0.000,0,0,-,7,2.333,0,-,0,-,1,0.333,6,2.000,0
"de Souza, Luciano",Sr.,2009-10,F,6-7,30,69,155,0.445,44,115,0.383,24,32,0.750,65,2.167,16,0.533,2,0.067,6,0.200,206,6.867,24
