name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Dunn, Cortney",Jr.,2009-10,F,6-8,26,9,28,0.321,0,0,-,5,11,0.455,49,1.885,6,0.231,19,0.731,2,0.077,23,0.885,14
"Elmore, Dallas",So.,2009-10,G,6-5,31,41,94,0.436,0,7,0.000,39,49,0.796,49,1.581,19,0.613,8,0.258,14,0.452,121,3.903,33
"Heslip, Brady",---,2009-10,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Jackson, Reggie",So.,2009-10,G,6-3,31,145,337,0.430,32,110,0.291,77,105,0.733,176,5.677,139,4.484,14,0.452,19,0.613,399,12.871,80
"Mosakowski, Nick",Jr.,2009-10,G,6-1,6,1,10,0.100,1,4,0.250,0,0,-,2,0.333,1,0.167,0,-,0,-,3,0.500,0
"Paris, Biko",Jr.,2009-10,G,6-1,31,51,125,0.408,10,37,0.270,38,53,0.717,62,2.000,126,4.065,3,0.097,32,1.032,150,4.839,76
"Raji, Corey",Jr.,2009-10,F,6-5,29,138,254,0.543,0,3,0.000,56,88,0.636,168,5.793,30,1.034,2,0.069,22,0.759,332,11.448,30
"Ravenel, Evan",So.,2009-10,F,6-8,25,31,63,0.492,0,0,-,20,28,0.714,61,2.440,10,0.400,9,0.360,2,0.080,82,3.280,17
"Rehnquist, Peter",So.,2009-10,G,6-4,6,3,8,0.375,0,2,0.000,0,0,-,2,0.333,1,0.167,1,0.167,0,-,6,1.000,2
"Roche, Tyler",Sr.,2009-10,F,6-7,29,75,155,0.484,36,88,0.409,23,32,0.719,70,2.414,19,0.655,13,0.448,4,0.138,209,7.207,15
"Sanders, Rakim",Jr.,2009-10,G,6-5,24,100,247,0.405,29,91,0.319,31,47,0.660,84,3.500,49,2.042,8,0.333,23,0.958,260,10.833,54
"Southern, Josh",Jr.,2009-10,C,6-10,31,50,112,0.446,0,0,-,36,51,0.706,99,3.194,26,0.839,11,0.355,9,0.290,136,4.387,21
"Trapani, Joe",Jr.,2009-10,F,6-8,30,154,353,0.436,51,145,0.352,65,81,0.802,191,6.367,39,1.300,20,0.667,28,0.933,424,14.133,41
