name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Asafo-Adjei, Miles",Fr.,2009-10,G,6-2,20,4,15,0.267,1,3,0.333,0,4,0.000,8,0.400,10,0.500,0,-,1,0.050,9,0.450,5
"Chemerinski, Eitan",Fr.,2009-10,F,6-8,10,0,3,0.000,0,0,-,3,5,0.600,8,0.800,1,0.100,0,-,0,-,3,0.300,1
"Coury, Mark",Jr.,2009-10,C,6-9,34,36,68,0.529,0,0,-,10,15,0.667,81,2.382,20,0.588,8,0.235,14,0.412,82,2.412,10
"Dale, Louis",Sr.,2009-10,G,5-11,31,144,307,0.469,50,128,0.391,58,69,0.841,90,2.903,146,4.710,3,0.097,42,1.355,396,12.774,68
"Figini, Josh",Fr.,2009-10,F,6-9,10,2,10,0.200,0,8,0.000,3,3,1.000,8,0.800,1,0.100,1,0.100,0,-,7,0.700,4
"Foote, Jeff",Sr.,2009-10,C,7-0,34,165,264,0.625,0,0,-,87,147,0.592,274,8.059,79,2.324,63,1.853,18,0.529,417,12.265,84
"Gray, Johnathan",---,2009-10,-,-,4,0,2,0.000,0,0,-,0,0,-,2,0.500,0,-,0,-,0,-,0,-,3
"Groebe, Max",Jr.,2009-10,G,6-4,27,26,57,0.456,23,41,0.561,5,8,0.625,14,0.519,7,0.259,1,0.037,2,0.074,80,2.963,3
"Hill, Alex",So.,2009-10,F,6-4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Jaques, Jon",Sr.,2009-10,F,6-7,31,73,146,0.500,42,93,0.452,21,26,0.808,82,2.645,24,0.774,3,0.097,32,1.032,209,6.742,27
"McMillan, Peter",Fr.,2009-10,F,6-7,7,2,6,0.333,2,4,0.500,0,0,-,7,1.000,2,0.286,1,0.143,0,-,6,0.857,1
"Osgood, Aaron",Jr.,2009-10,F,6-9,15,4,6,0.667,0,0,-,2,4,0.500,14,0.933,3,0.200,0,-,0,-,10,0.667,3
"Peck, Errick",Fr.,2009-10,F,6-6,31,38,96,0.396,6,18,0.333,20,27,0.741,45,1.452,12,0.387,5,0.161,6,0.194,102,3.290,16
"Reeves, Geoff",Sr.,2009-10,G,6-5,34,58,120,0.483,39,87,0.448,13,15,0.867,43,1.265,31,0.912,5,0.147,25,0.735,168,4.941,20
"Reynolds, Pete",Sr.,2009-10,C,6-8,17,2,5,0.400,0,2,0.000,2,3,0.667,2,0.118,1,0.059,2,0.118,0,-,6,0.353,2
"Tyler, Alex",Sr.,2009-10,F,6-7,26,24,69,0.348,0,0,-,23,29,0.793,39,1.500,12,0.462,14,0.538,7,0.269,71,2.731,18
"Wilkins, Andre",Sr.,2009-10,F,6-5,17,7,21,0.333,0,1,0.000,2,4,0.500,10,0.588,1,0.059,2,0.118,5,0.294,16,0.941,9
"Wire, Adam",Jr.,2009-10,F,6-5,34,23,41,0.561,0,0,-,18,30,0.600,87,2.559,25,0.735,1,0.029,25,0.735,64,1.882,16
"Wittman, Ryan",Sr.,2009-10,F,6-6,34,208,439,0.474,109,255,0.427,71,86,0.826,135,3.971,62,1.824,12,0.353,36,1.059,596,17.529,57
"Wroblewski, Chris",So.,2009-10,G,6-1,34,97,219,0.443,54,119,0.454,55,63,0.873,92,2.706,106,3.118,1,0.029,30,0.882,303,8.912,63
