name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Brown, Kris",Fr.,2009-10,G,6-3,10,1,5,0.200,0,1,0.000,0,0,-,4,0.400,0,-,0,-,0,-,2,0.200,2
"Deloach, Michael",Sr.,2009-10,G,6-0,30,238,474,0.502,36,115,0.313,140,208,0.673,133,4.433,100,3.333,3,0.100,79,2.633,652,21.733,123
"Dorsett-Jeffreys, Joseph",Sr.,2009-10,C,6-11,29,46,97,0.474,0,0,-,28,39,0.718,79,2.724,4,0.138,13,0.448,5,0.172,120,4.138,29
"Hampton, Rob",Jr.,2009-10,G,6-4,28,111,258,0.430,27,78,0.346,99,142,0.697,123,4.393,53,1.893,3,0.107,42,1.500,348,12.429,76
"Morris, Christian",So.,2009-10,C,6-9,8,38,78,0.487,0,0,-,29,48,0.604,50,6.250,0,-,5,0.625,2,0.250,105,13.125,31
"Nixon, Isaac",Jr.,2009-10,G,6-2,27,19,48,0.396,9,21,0.429,5,11,0.455,23,0.852,8,0.296,1,0.037,7,0.259,52,1.926,28
"O'Quinn, Kyle",So.,2009-10,F,6-10,30,145,264,0.549,16,67,0.239,39,74,0.527,261,8.700,27,0.900,51,1.700,16,0.533,345,11.500,64
"Pauline, Aleek",Jr.,2009-10,G,6-1,24,53,135,0.393,9,23,0.391,57,95,0.600,101,4.208,94,3.917,0,-,42,1.750,172,7.167,83
"Payton, Jordan",Fr.,2009-10,G,6-5,8,0,2,0.000,0,1,0.000,0,0,-,3,0.375,0,-,0,-,0,-,0,-,2
"Perry, Antoine",Sr.,2009-10,G,6-0,25,5,24,0.208,0,5,0.000,0,1,0.000,13,0.520,21,0.840,1,0.040,7,0.280,10,0.400,23
"Revels, Reggie",Fr.,2009-10,G,6-4,18,11,33,0.333,4,26,0.154,1,3,0.333,18,1.000,4,0.222,1,0.056,7,0.389,27,1.500,9
"Tamares, Marcos",So.,2009-10,F,6-7,22,26,67,0.388,7,26,0.269,10,18,0.556,62,2.818,8,0.364,4,0.182,19,0.864,69,3.136,25
"Wheeless, Brandon",So.,2009-10,G,6-4,24,26,58,0.448,7,24,0.292,14,23,0.609,43,1.792,6,0.250,1,0.042,8,0.333,73,3.042,15
"Williams, James",Jr.,2009-10,G,6-2,15,13,42,0.310,9,32,0.281,1,3,0.333,20,1.333,4,0.267,0,-,5,0.333,36,2.400,5
"Zephyr, Timothy",Jr.,2009-10,F,6-8,30,46,107,0.430,4,17,0.235,12,19,0.632,71,2.367,13,0.433,13,0.433,12,0.400,108,3.600,23
