name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Burches, Stephen",So.,2009-10,G,5-10,23,10,25,0.400,0,5,0.000,9,12,0.750,20,0.870,18,0.783,0,-,11,0.478,29,1.261,25
"Curtis, Jonathan",Fr.,2009-10,G,6-1,2,0,1,0.000,0,1,0.000,0,0,-,0,-,0,-,0,-,0,-,0,-,0
"Dixon, Gary",Jr.,2009-10,G,6-3,27,74,168,0.440,44,114,0.386,35,47,0.745,33,1.222,23,0.852,2,0.074,18,0.667,227,8.407,40
"Forest, Damon",Jr.,2009-10,G,6-3,19,77,169,0.456,24,72,0.333,33,48,0.688,41,2.158,11,0.579,6,0.316,8,0.421,211,11.105,28
"Fortenberry, Brandon",So.,2009-10,G,6-1,24,64,145,0.441,26,65,0.400,33,54,0.611,52,2.167,78,3.250,4,0.167,16,0.667,187,7.792,40
"Hutchin, Trent",Jr.,2009-10,G,6-1,31,113,252,0.448,76,171,0.444,30,33,0.909,37,1.194,16,0.516,3,0.097,15,0.484,332,10.710,25
"Johnson, Roosevelt",Fr.,2009-10,F,6-6,17,11,37,0.297,0,0,-,12,25,0.480,29,1.706,3,0.176,4,0.235,6,0.353,34,2.000,16
"Jones, Rodney",Jr.,2009-10,G,6-3,25,70,157,0.446,22,56,0.393,29,40,0.725,72,2.880,36,1.440,9,0.360,21,0.840,191,7.640,40
"Marks, Jason",Jr.,2009-10,F,6-6,30,55,95,0.579,0,2,0.000,25,37,0.676,145,4.833,63,2.100,21,0.700,28,0.933,135,4.500,40
"Ndoumba, David",Jr.,2009-10,F,6-7,30,28,51,0.549,0,0,-,29,45,0.644,87,2.900,15,0.500,12,0.400,5,0.167,85,2.833,19
"Patterson, DeShawn",So.,2009-10,F,6-4,31,55,119,0.462,8,27,0.296,57,81,0.704,92,2.968,94,3.032,7,0.226,52,1.677,175,5.645,57
"Sullivan, Patrick",Sr.,2009-10,C,6-9,31,194,363,0.534,1,5,0.200,97,139,0.698,269,8.677,64,2.065,102,3.290,30,0.968,486,15.677,83
"Tibbs, Robert",Sr.,2009-10,F,6-6,29,44,84,0.524,8,21,0.381,67,87,0.770,97,3.345,21,0.724,8,0.276,21,0.724,163,5.621,39
"Wong, Joe",So.,2009-10,G,5-6,3,0,1,0.000,0,0,-,0,0,-,0,-,0,-,0,-,0,-,0,-,1
