name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Birdette, Terrance",So.,2009-10,G,6-2,32,72,168,0.429,30,86,0.349,43,65,0.662,92,2.875,28,0.875,1,0.031,26,0.813,217,6.781,48
"Bonney, Josh",So.,2009-10,G,5-10,32,68,210,0.324,9,61,0.148,36,52,0.692,41,1.281,79,2.469,0,-,13,0.406,181,5.656,60
"Carter, Devan",Sr.,2009-10,G,6-0,32,86,221,0.389,11,47,0.234,27,53,0.509,61,1.906,27,0.844,2,0.063,36,1.125,210,6.563,51
"Constantine, Adam",Sr.,2009-10,F,6-8,32,152,258,0.589,0,1,0.000,83,146,0.568,258,8.063,27,0.844,44,1.375,22,0.688,387,12.094,57
"Douglas, Tj",Sr.,2009-10,F,6-6,32,84,201,0.418,70,176,0.398,13,16,0.813,132,4.125,26,0.813,6,0.188,15,0.469,251,7.844,22
"Dugas, Roger",Fr.,2009-10,F,6-8,12,11,37,0.297,0,10,0.000,2,4,0.500,29,2.417,2,0.167,0,-,6,0.500,24,2.000,7
"Ervin, Brett",Fr.,2009-10,F,6-6,23,11,27,0.407,3,11,0.273,6,9,0.667,26,1.130,4,0.174,0,-,2,0.087,31,1.348,6
"Grable, Scott",Sr.,2009-10,F,6-9,23,23,42,0.548,0,2,0.000,27,40,0.675,55,2.391,14,0.609,2,0.087,6,0.261,73,3.174,24
"Long, Chris",Jr.,2009-10,G,6-2,32,89,260,0.342,43,143,0.301,97,118,0.822,80,2.500,134,4.188,0,-,40,1.250,318,9.938,52
"Meyer, David",Jr.,2009-10,F,6-6,2,1,1,1.000,0,0,-,0,0,-,1,0.500,0,-,0,-,0,-,2,1.000,0
"Moody, John",Fr.,2009-10,G,6-4,3,0,0,-,0,0,-,0,0,-,0,-,0,-,0,-,0,-,0,-,0
"Ogolo, Jon",Sr.,2009-10,G,6-2,24,2,10,0.200,1,9,0.111,0,0,-,10,0.417,2,0.083,1,0.042,0,-,5,0.208,3
"Smith, Aaron",Fr.,2009-10,G,5-11,1,0,0,-,0,0,-,0,0,-,0,-,0,-,0,-,1,1.000,0,-,0
"Spradlin, Drew",So.,2009-10,G,6-2,32,154,380,0.405,62,170,0.365,56,99,0.566,147,4.594,56,1.750,3,0.094,21,0.656,426,13.313,67
"Watts, Daniel",So.,2009-10,C,7-0,20,7,22,0.318,0,0,-,2,3,0.667,26,1.300,2,0.100,5,0.250,4,0.200,16,0.800,6
