name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Adams, Antonio",Fr.,2009-10,G,6-3,7,1,4,0.250,0,3,0.000,0,0,-,2,0.286,0,-,0,-,1,0.143,2,0.286,5
"Amusa, Bo",Jr.,2009-10,F,6-6,27,93,206,0.451,6,15,0.400,65,95,0.684,162,6.000,19,0.704,50,1.852,17,0.630,257,9.519,31
"Andrews, Pierre",So.,2009-10,F,6-6,10,0,1,0.000,0,0,-,1,3,0.333,3,0.300,0,-,0,-,1,0.100,1,0.100,3
"Bush, Jeremy",---,2009-10,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Cantey, Casey",So.,2009-10,F,6-5,27,101,255,0.396,10,33,0.303,112,179,0.626,110,4.074,30,1.111,20,0.741,50,1.852,324,12.000,68
"Deshields, Jabari",Jr.,2009-10,G,5-10,27,22,88,0.250,7,24,0.292,26,47,0.553,47,1.741,63,2.333,3,0.111,27,1.000,77,2.852,57
"Frayer, Alfred",Jr.,2009-10,C,6-10,12,2,4,0.500,0,0,-,3,6,0.500,12,1.000,0,-,2,0.167,1,0.083,7,0.583,6
"Hamilton, Royce",So.,2009-10,G,6-5,11,3,13,0.231,0,3,0.000,0,0,-,5,0.455,0,-,4,0.364,1,0.091,6,0.545,2
"Hester, Cornelius",Sr.,2009-10,G,6-3,27,124,317,0.391,44,143,0.308,52,65,0.800,87,3.222,38,1.407,7,0.259,32,1.185,344,12.741,38
"Hilton, Evan",Sr.,2009-10,G,6-3,25,65,186,0.349,13,48,0.271,72,121,0.595,89,3.560,23,0.920,1,0.040,28,1.120,215,8.600,53
"Inman, Jonathan",Jr.,2009-10,F,6-5,27,47,109,0.431,0,0,-,49,80,0.613,104,3.852,16,0.593,23,0.852,16,0.593,143,5.296,30
"Jackson, Desmond",Jr.,2009-10,G,6-1,27,14,69,0.203,7,38,0.184,2,8,0.250,35,1.296,11,0.407,4,0.148,15,0.556,37,1.370,24
"Kemp, Maurice",Fr.,2009-10,F,6-6,27,55,115,0.478,8,23,0.348,30,51,0.588,76,2.815,13,0.481,6,0.222,20,0.741,148,5.481,26
"Lee, Marcus",Fr.,2009-10,G,6-1,25,26,59,0.441,8,15,0.533,25,36,0.694,37,1.480,44,1.760,2,0.080,19,0.760,85,3.400,55
"Porter, Reggie",Jr.,2009-10,G,5-9,14,9,35,0.257,5,19,0.263,13,15,0.867,16,1.143,17,1.214,0,-,6,0.429,36,2.571,20
"White, Khiry",Fr.,2009-10,G,6-2,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Young, Adam",Fr.,2009-10,F,6-8,27,37,107,0.346,0,7,0.000,22,37,0.595,106,3.926,14,0.519,21,0.778,15,0.556,96,3.556,19
