name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Baker, Brandon",Fr.,2009-10,F,6-6,30,22,57,0.386,8,28,0.286,15,20,0.750,55,1.833,13,0.433,7,0.233,12,0.400,67,2.233,17
"Barnes, Adam",Fr.,2009-10,G,6-2,16,3,13,0.231,0,1,0.000,0,4,0.000,7,0.438,3,0.188,1,0.063,0,-,6,0.375,1
"Belcher, Keaton",Sr.,2009-10,F,6-9,31,104,235,0.443,48,149,0.322,32,42,0.762,136,4.387,32,1.032,7,0.226,23,0.742,288,9.290,36
"Campbell, Jordan",Jr.,2009-10,F,6-5,28,60,155,0.387,47,123,0.382,15,25,0.600,110,3.929,43,1.536,9,0.321,41,1.464,182,6.500,42
"Clark, Ian",Fr.,2009-10,G,6-3,31,163,360,0.453,74,184,0.402,62,80,0.775,102,3.290,67,2.161,10,0.323,33,1.065,462,14.903,93
"Dejworek, Mike",Sr.,2009-10,C,6-11,2,0,2,0.000,0,1,0.000,0,0,-,0,-,0,-,0,-,0,-,0,-,0
"Hanlen, Drew",So.,2009-10,G,5-11,31,58,151,0.384,39,107,0.364,55,69,0.797,62,2.000,108,3.484,0,-,30,0.968,210,6.774,47
"Hedgepeth, Mick",So.,2009-10,F,6-9,31,120,212,0.566,1,4,0.250,120,179,0.670,199,6.419,18,0.581,28,0.903,12,0.387,361,11.645,66
"House, Jon",Jr.,2009-10,G,6-6,31,66,135,0.489,8,31,0.258,41,70,0.586,119,3.839,60,1.935,7,0.226,21,0.677,181,5.839,50
"Jenkins, Blake",Fr.,2009-10,F,6-7,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Johnson, Kerron",Fr.,2009-10,G,6-1,30,49,122,0.402,9,33,0.273,76,115,0.661,64,2.133,84,2.800,3,0.100,31,1.033,183,6.100,67
"Noack, Trevor",Fr.,2009-10,F,6-7,27,19,48,0.396,6,27,0.222,11,20,0.550,40,1.481,5,0.185,2,0.074,4,0.148,55,2.037,14
"Rice, Jonny",So.,2009-10,G,6-0,20,10,30,0.333,4,21,0.190,4,4,1.000,6,0.300,4,0.200,0,-,5,0.250,28,1.400,14
"Saunders, Scott",So.,2009-10,C,6-10,31,89,179,0.497,0,0,-,65,108,0.602,130,4.194,8,0.258,18,0.581,10,0.323,243,7.839,55
