name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Braimbridge, Yannick",Sr.,2009-10,G,6-2,30,10,37,0.270,4,18,0.222,4,6,0.667,17,0.567,22,0.733,0,-,6,0.200,28,0.933,18
"Collins, Dadrian",Fr.,2009-10,F,6-5,32,94,243,0.387,60,156,0.385,26,39,0.667,63,1.969,19,0.594,5,0.156,10,0.313,274,8.563,43
"Cooper, Nate",Sr.,2009-10,C,6-8,21,2,6,0.333,0,0,-,2,4,0.500,22,1.048,1,0.048,2,0.095,0,-,6,0.286,0
"DeCosta, Charles",Fr.,2009-10,C,6-8,19,7,12,0.583,0,0,-,6,13,0.462,13,0.684,1,0.053,3,0.158,1,0.053,20,1.053,6
"Dickerson, Anton",Fr.,2009-10,G,6-2,12,9,43,0.209,3,17,0.176,4,6,0.667,15,1.250,5,0.417,0,-,2,0.167,25,2.083,13
"Johnson, Tyreak",Fr.,2009-10,G,6-0,9,9,43,0.209,1,14,0.071,10,15,0.667,12,1.333,12,1.333,0,-,1,0.111,29,3.222,17
"Kirkpatrick, Paul",Sr.,2009-10,C,6-9,32,72,144,0.500,0,0,-,46,106,0.434,146,4.563,29,0.906,19,0.594,11,0.344,190,5.938,46
"Lawrence, Gary",Fr.,2009-10,F,6-6,24,9,23,0.391,0,3,0.000,15,24,0.625,18,0.750,2,0.083,2,0.083,3,0.125,33,1.375,26
"Mukole, Kandi",Sr.,2009-10,F,6-8,32,37,110,0.336,11,42,0.262,23,57,0.404,77,2.406,5,0.156,8,0.250,13,0.406,108,3.375,29
"Phillips, Mike",Fr.,2009-10,F,6-7,31,72,172,0.419,1,7,0.143,77,120,0.642,160,5.161,16,0.516,7,0.226,14,0.452,222,7.161,54
"Prince, C.J.",Sr.,2009-10,G,6-3,22,15,70,0.214,13,59,0.220,5,6,0.833,14,0.636,8,0.364,0,-,8,0.364,48,2.182,10
"Riley, Kyle",Jr.,2009-10,G,6-3,25,54,144,0.375,6,52,0.115,19,36,0.528,30,1.200,32,1.280,2,0.080,15,0.600,133,5.320,41
"Thompson, Calvin",So.,2009-10,G,6-3,31,118,319,0.370,24,86,0.279,112,155,0.723,157,5.065,62,2.000,1,0.032,21,0.677,372,12.000,79
"Walker, Adam",Jr.,2009-10,F,6-8,23,46,122,0.377,2,7,0.286,23,61,0.377,112,4.870,28,1.217,17,0.739,8,0.348,117,5.087,29
"White, Curtis",Sr.,2009-10,G,6-4,32,85,216,0.394,53,138,0.384,40,48,0.833,88,2.750,66,2.063,3,0.094,27,0.844,263,8.219,42
