name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Boyd, James",Fr.,2009-10,F,6-5,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Cameron, Jordan",Jr.,2009-10,F,6-5,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Cunningham, Kasey",Jr.,2009-10,F,6-7,2,4,10,0.400,0,0,-,2,2,1.000,8,4.000,1,0.500,1,0.500,3,1.500,10,5.000,4
"Dunleavy, James",So.,2009-10,G,6-6,1,0,1,0.000,0,1,0.000,0,0,-,2,2.000,0,-,0,-,0,-,0,-,0
"Ennis, Korri",So.,2009-10,G,6-0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Gerrity, Mike",Sr.,2009-10,G,6-1,22,65,164,0.396,18,55,0.327,56,76,0.737,60,2.727,79,3.591,7,0.318,17,0.773,204,9.273,45
"Johnson, Marcus",Sr.,2009-10,F,6-6,28,106,271,0.391,11,38,0.289,45,88,0.511,128,4.571,43,1.536,13,0.464,42,1.500,268,9.571,81
"Lewis, Dwight",Sr.,2009-10,G,6-5,30,145,366,0.396,43,141,0.305,80,104,0.769,86,2.867,45,1.500,7,0.233,35,1.167,413,13.767,76
"Miller, Percy",So.,2009-10,G,5-11,3,1,2,0.500,0,0,-,0,0,-,1,0.333,0,-,0,-,2,0.667,2,0.667,1
"Munoz, Daniel",Fr.,2009-10,G,5-10,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Rozitis, Davis",Fr.,2009-10,C,7-0,8,1,2,0.500,0,0,-,0,0,-,7,0.875,1,0.125,2,0.250,0,-,2,0.250,1
"Simmons, Marcus",Jr.,2009-10,G,6-6,29,31,68,0.456,3,7,0.429,23,32,0.719,57,1.966,24,0.828,8,0.276,12,0.414,88,3.034,28
"Smith, Evan",Fr.,2009-10,F,6-7,7,5,16,0.313,3,11,0.273,0,0,-,8,1.143,4,0.571,0,-,1,0.143,13,1.857,11
"Smith, Donte",Jr.,2009-10,G,5-11,29,37,100,0.370,20,63,0.317,15,20,0.750,33,1.138,30,1.034,0,-,14,0.483,109,3.759,39
"Stepheson, Alex",Jr.,2009-10,F,6-9,28,96,202,0.475,0,0,-,44,89,0.494,201,7.179,8,0.286,44,1.571,4,0.143,236,8.429,49
"Sugiyama, Tyler",Fr.,2009-10,G,5-10,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Vucevic, Nikola",So.,2009-10,F,6-10,30,126,250,0.504,8,36,0.222,61,85,0.718,283,9.433,36,1.200,39,1.300,18,0.600,321,10.700,57
"Washington, Leonard",So.,2009-10,F,6-7,20,45,98,0.459,1,7,0.143,32,53,0.604,88,4.400,10,0.500,11,0.550,23,1.150,123,6.150,24
"Wetherell, Ryan",Jr.,2009-10,G,5-11,3,0,1,0.000,0,1,0.000,0,1,0.000,2,0.667,1,0.333,0,-,0,-,0,-,1
