name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Creekmore, Will",Jr.,2009-10,C,6-9,36,112,209,0.536,5,13,0.385,79,119,0.664,169,4.694,34,0.944,11,0.306,7,0.194,308,8.556,43
"Fuehrmeyer, Justin",Sr.,2009-10,G,6-1,32,32,84,0.381,10,29,0.345,41,49,0.837,73,2.281,98,3.063,1,0.031,25,0.781,115,3.594,43
"Jehle, Ryan",Jr.,2009-10,F,6-5,27,24,39,0.615,0,0,-,8,12,0.667,38,1.407,7,0.259,2,0.074,4,0.148,56,2.074,15
"Jones, Jerome",Fr.,2009-10,F,6-5,27,14,56,0.250,5,22,0.227,0,2,0.000,33,1.222,5,0.185,1,0.037,5,0.185,33,1.222,7
"Leonard, Adam",Jr.,2009-10,G,6-1,36,149,375,0.397,103,264,0.390,66,84,0.786,85,2.361,78,2.167,1,0.028,20,0.556,467,12.972,55
"Mallett, Jermaine",Jr.,2009-10,G,6-3,36,123,269,0.457,36,106,0.340,100,120,0.833,202,5.611,73,2.028,9,0.250,36,1.000,382,10.611,70
"McFarland, Cardell",So.,2009-10,G,6-0,5,8,20,0.400,0,4,0.000,9,11,0.818,7,1.400,8,1.600,0,-,4,0.800,25,5.000,8
"Patterson, Caleb",So.,2009-10,C,6-11,36,93,199,0.467,7,22,0.318,27,44,0.614,86,2.389,15,0.417,25,0.694,5,0.139,220,6.111,19
"Pickens, Keith",Fr.,2009-10,F,6-4,33,47,97,0.485,6,17,0.353,30,52,0.577,78,2.364,20,0.606,10,0.303,21,0.636,130,3.939,36
"Porter, Michael",Fr.,2009-10,F,6-6,6,10,25,0.400,2,7,0.286,1,3,0.333,13,2.167,5,0.833,0,-,3,0.500,23,3.833,2
"Rhine, Isaiah",So.,2009-10,C,6-10,27,20,37,0.541,0,0,-,14,19,0.737,33,1.222,1,0.037,5,0.185,5,0.185,54,2.000,8
"Ricks, Nafis",Jr.,2009-10,G,6-1,36,83,204,0.407,6,27,0.222,96,133,0.722,104,2.889,96,2.667,8,0.222,25,0.694,268,7.444,62
"Weems, Kyle",So.,2009-10,F,6-6,36,180,379,0.475,72,177,0.407,59,76,0.776,223,6.194,65,1.806,37,1.028,49,1.361,491,13.639,38
