name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Bailey, Hashim",Jr.,2009-10,F,6-10,27,25,50,0.500,0,0,-,17,50,0.340,126,4.667,3,0.111,24,0.889,6,0.222,67,2.481,27
"Carter, Sampson",Fr.,2009-10,F,6-8,32,45,124,0.363,9,42,0.214,40,52,0.769,109,3.406,14,0.438,14,0.438,14,0.438,139,4.344,29
"Carter, Sean",So.,2009-10,F,6-9,32,64,129,0.496,0,0,-,34,72,0.472,226,7.063,29,0.906,42,1.313,19,0.594,162,5.063,40
"Correia, Gary",Jr.,2009-10,G,6-1,32,24,92,0.261,17,62,0.274,5,10,0.500,55,1.719,69,2.156,3,0.094,10,0.313,70,2.188,26
"Farrell, Javorn",Fr.,2009-10,G,6-4,29,50,134,0.373,6,16,0.375,26,39,0.667,104,3.586,42,1.448,8,0.276,26,0.897,132,4.552,33
"Gibbs, David",So.,2009-10,G,6-4,21,20,67,0.299,7,26,0.269,7,12,0.583,37,1.762,50,2.381,3,0.143,13,0.619,54,2.571,21
"Gurley, Anthony",Sr.,2009-10,G,6-2,32,143,364,0.393,39,124,0.315,109,144,0.757,134,4.188,33,1.031,2,0.063,14,0.438,434,13.563,70
"Harris, Ricky",Sr.,2009-10,G,6-2,31,216,506,0.427,68,225,0.302,113,155,0.729,107,3.452,91,2.935,3,0.097,40,1.290,613,19.774,113
"Hill, Matt",So.,2009-10,F,6-7,24,3,21,0.143,1,8,0.125,6,6,1.000,31,1.292,0,-,2,0.083,4,0.167,13,0.542,3
"Lang, Trey",So.,2009-10,F,6-8,12,3,5,0.600,0,0,-,4,6,0.667,9,0.750,1,0.083,3,0.250,0,-,10,0.833,1
"Mongo, Lex",Sr.,2009-10,G,5-11,6,0,2,0.000,0,2,0.000,0,0,-,0,-,2,0.333,0,-,1,0.167,0,-,2
"Putney, Raphiael",Fr.,2009-10,C,6-9,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Riley, Freddie",Fr.,2009-10,G,6-5,28,93,245,0.380,63,181,0.348,11,21,0.524,55,1.964,17,0.607,1,0.036,11,0.393,260,9.286,22
"Vinson, Terrell",Fr.,2009-10,F,6-7,32,109,237,0.460,17,68,0.250,73,103,0.709,174,5.438,29,0.906,19,0.594,18,0.563,308,9.625,53
