name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Clemente, Denis",Sr.,2009-10,G,6-1,37,213,526,0.405,88,258,0.341,99,133,0.744,88,2.378,154,4.162,4,0.108,40,1.081,613,16.568,72
"Colon, Luis",Sr.,2009-10,F,6-10,28,35,82,0.427,0,0,-,11,29,0.379,106,3.786,12,0.429,15,0.536,11,0.393,81,2.893,20
"Henriquez-Roberts, Jordan",Fr.,2009-10,C,7-0,27,20,48,0.417,0,0,-,16,32,0.500,67,2.481,7,0.259,26,0.963,3,0.111,56,2.074,12
"Irving, Martavious",Fr.,2009-10,G,6-1,33,19,68,0.279,8,33,0.242,14,21,0.667,29,0.879,24,0.727,1,0.030,14,0.424,60,1.818,15
"Judge, Wally",Fr.,2009-10,F,6-9,36,42,96,0.438,0,0,-,36,62,0.581,108,3.000,10,0.278,18,0.500,5,0.139,120,3.333,31
"Kelly, Curtis",Jr.,2009-10,F,6-9,37,152,269,0.565,0,1,0.000,122,183,0.667,230,6.216,58,1.568,74,2.000,30,0.811,426,11.514,97
"McGruder, Rodney",Fr.,2009-10,G,6-4,33,46,93,0.495,18,43,0.419,18,25,0.720,91,2.758,17,0.515,10,0.303,10,0.303,128,3.879,15
"Merriewether, Chris",Sr.,2009-10,G,6-3,33,4,17,0.235,1,5,0.200,17,23,0.739,45,1.364,11,0.333,3,0.091,11,0.333,26,0.788,21
"Ojeleye, Victor",So.,2009-10,F,6-6,21,13,26,0.500,0,0,-,3,6,0.500,27,1.286,1,0.048,2,0.095,2,0.095,29,1.381,5
"Pullen, Jacob",Jr.,2009-10,G,6-0,37,201,480,0.419,110,278,0.396,203,247,0.822,96,2.595,125,3.378,2,0.054,67,1.811,715,19.324,93
"Russell, Nick",Fr.,2009-10,G,6-4,21,10,35,0.286,4,19,0.211,7,9,0.778,21,1.000,7,0.333,1,0.048,3,0.143,31,1.476,12
"Samuels, Jamar",So.,2009-10,F,6-7,36,131,243,0.539,19,51,0.373,116,206,0.563,178,4.944,43,1.194,24,0.667,32,0.889,397,11.028,63
"Sutton, Dominique",Jr.,2009-10,F,6-5,37,95,199,0.477,5,15,0.333,72,122,0.590,214,5.784,72,1.946,7,0.189,46,1.243,267,7.216,62
"Werner, Justin",So.,2009-10,G,6-3,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
