name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Bardo, Mike",Jr.,2009-10,C,6-10,29,10,21,0.476,0,0,-,6,14,0.429,39,1.345,4,0.138,12,0.414,1,0.034,26,0.897,9
"Carroll, Tim",Sr.,2009-10,F,6-5,16,4,10,0.400,0,4,0.000,0,2,0.000,7,0.438,2,0.125,0,-,2,0.125,8,0.500,4
"Conyers, Jimmy",Sr.,2009-10,F,6-5,35,118,230,0.513,18,56,0.321,99,133,0.744,233,6.657,50,1.429,7,0.200,39,1.114,353,10.086,66
"Cvetinovic, Nikola",So.,2009-10,F,6-8,35,98,208,0.471,1,5,0.200,39,77,0.506,147,4.200,39,1.114,7,0.200,25,0.714,236,6.743,60
"Hitchens, Anthony Humpty",So.,2009-10,G,5-9,33,100,279,0.358,43,142,0.303,36,55,0.655,59,1.788,91,2.758,0,-,28,0.848,279,8.455,56
"Marshall, Zeke",Fr.,2009-10,C,7-0,35,72,153,0.471,0,1,0.000,34,73,0.466,135,3.857,17,0.486,59,1.686,9,0.257,178,5.086,51
"McClanahan, Brett",So.,2009-10,G,6-4,35,42,109,0.385,26,78,0.333,4,6,0.667,54,1.543,25,0.714,0,-,12,0.343,114,3.257,22
"McKnight, Chris",Sr.,2009-10,F,6-7,35,119,231,0.515,14,40,0.350,91,137,0.664,169,4.829,49,1.400,9,0.257,33,0.943,343,9.800,51
"McKnight, Brett",Jr.,2009-10,F,6-6,34,125,315,0.397,24,87,0.276,65,85,0.765,154,4.529,43,1.265,11,0.324,21,0.618,339,9.971,43
"McNees, Steve",Jr.,2009-10,G,6-2,35,89,240,0.371,69,185,0.373,44,61,0.721,75,2.143,86,2.457,5,0.143,26,0.743,291,8.314,41
"Oldham, C.J.",Fr.,2009-10,F,6-5,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Petersen, Kyle",So.,2009-10,G,6-4,4,0,1,0.000,0,1,0.000,0,0,-,1,0.250,0,-,0,-,0,-,0,-,1
"Roberts, Darryl",Sr.,2009-10,G,6-0,35,80,191,0.419,36,89,0.404,61,75,0.813,83,2.371,51,1.457,3,0.086,16,0.457,257,7.343,33
"Steward, Ronnie",So.,2009-10,G,5-10,30,15,28,0.536,4,6,0.667,3,10,0.300,8,0.267,15,0.500,0,-,1,0.033,37,1.233,19
"Sullivan, Alex",Fr.,2009-10,G,5-10,6,1,1,1.000,0,0,-,1,4,0.250,2,0.333,1,0.167,0,-,0,-,3,0.500,2
"Swiech, Steve",So.,2009-10,C,6-9,7,4,7,0.571,0,0,-,0,3,0.000,1,0.143,0,-,1,0.143,0,-,8,1.143,0
