name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Carter, Antwan",So.,2009-10,C,6-6,31,196,374,0.524,5,18,0.278,57,92,0.620,265,8.548,26,0.839,20,0.645,25,0.806,454,14.645,70
"Dawson, E.J.",Sr.,2009-10,G,6-2,31,44,117,0.376,16,42,0.381,13,27,0.481,57,1.839,110,3.548,5,0.161,31,1.000,117,3.774,58
"Gee II, Earl",Jr.,2009-10,G,5-10,31,32,67,0.478,13,28,0.464,18,26,0.692,33,1.065,54,1.742,1,0.032,21,0.677,95,3.065,43
"Mitchell, Aaron",Jr.,2009-10,G,6-2,31,99,245,0.404,12,44,0.273,68,89,0.764,108,3.484,101,3.258,8,0.258,29,0.935,278,8.968,76
"Neil, Durann",Jr.,2009-10,G,6-1,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Persaud, Ian",Jr.,2009-10,G,6-2,9,9,21,0.429,4,9,0.444,0,0,-,4,0.444,1,0.111,0,-,1,0.111,22,2.444,4
"Robinson Jr., Billy",Sr.,2009-10,F,6-7,31,85,166,0.512,1,8,0.125,24,42,0.571,132,4.258,14,0.452,14,0.452,20,0.645,195,6.290,42
"Ryan, Jeffrey",Jr.,2009-10,F,6-7,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Shockley, Stephen",Fr.,2009-10,G,6-0,10,5,12,0.417,4,8,0.500,2,4,0.500,4,0.400,3,0.300,0,-,0,-,16,1.600,4
"Smith, Dana",Sr.,2009-10,F,6-5,31,195,408,0.478,33,97,0.340,142,214,0.664,224,7.226,78,2.516,16,0.516,30,0.968,565,18.226,92
"Swecker, Kevin",Sr.,2009-10,G,6-1,31,90,258,0.349,59,168,0.351,29,37,0.784,64,2.065,73,2.355,4,0.129,38,1.226,268,8.645,34
"Washington, Martiz",So.,2009-10,G,6-0,31,92,255,0.361,64,184,0.348,8,19,0.421,71,2.290,59,1.903,1,0.032,24,0.774,256,8.258,41
"van der Kooij, Jan",So.,2009-10,F,6-7,19,12,40,0.300,6,26,0.231,1,4,0.250,24,1.263,5,0.263,0,-,2,0.105,31,1.632,6
