name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Campbell, T.J.",Sr.,2009-10,G,5-9,32,129,296,0.436,63,148,0.426,116,129,0.899,80,2.500,180,5.625,4,0.125,36,1.125,437,13.656,96
"Hannibal, Jasonn",Jr.,2009-10,C,6-10,29,29,56,0.518,0,0,-,16,29,0.552,36,1.241,5,0.172,4,0.138,4,0.138,74,2.552,17
"Ito, Taishi",Sr.,2009-10,G,6-0,32,16,43,0.372,10,25,0.400,8,15,0.533,18,0.563,34,1.063,0,-,18,0.563,50,1.563,20
"Knutson, Kramer",Jr.,2009-10,C,6-9,32,59,104,0.567,0,1,0.000,32,57,0.561,90,2.813,26,0.813,9,0.281,12,0.375,150,4.688,23
"Mitrovic, Nemanja",So.,2009-10,G,6-5,25,41,97,0.423,19,54,0.352,4,7,0.571,38,1.520,12,0.480,3,0.120,8,0.320,105,4.200,20
"Mivshek, Cody",Fr.,2009-10,G,6-2,12,3,7,0.429,1,2,0.500,0,0,-,7,0.583,1,0.083,0,-,1,0.083,7,0.583,0
"Niedermeyer, Ethan",Sr.,2009-10,F,6-6,32,75,199,0.377,45,129,0.349,20,27,0.741,98,3.063,28,0.875,5,0.156,29,0.906,215,6.719,48
"Porter, B.J.",So.,2009-10,G,6-3,1,0,0,-,0,0,-,0,0,-,0,-,0,-,0,-,0,-,0,-,0
"Raivio, Nik",Sr.,2009-10,G,6-4,17,88,207,0.425,15,52,0.288,48,76,0.632,103,6.059,32,1.882,0,-,17,1.000,239,14.059,42
"Schaefer, Ryan",Fr.,2009-10,F,6-9,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Sikma, Luke",Jr.,2009-10,F,6-8,32,98,174,0.563,0,1,0.000,57,76,0.750,241,7.531,57,1.781,15,0.469,38,1.188,253,7.906,47
"Smeulders, Robin",Sr.,2009-10,F,6-9,32,137,270,0.507,0,0,-,121,165,0.733,201,6.281,41,1.281,13,0.406,15,0.469,395,12.344,57
"Stohl, Jared",Jr.,2009-10,G,6-1,32,118,255,0.463,98,205,0.478,33,36,0.917,71,2.219,53,1.656,0,-,28,0.875,367,11.469,37
"Waterford, Eric",So.,2009-10,G,6-1,14,5,12,0.417,2,5,0.400,2,5,0.400,5,0.357,3,0.214,0,-,1,0.071,14,1.000,9
