name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Ajere, Nigel",So.,2009-10,F,6-6,12,27,66,0.409,0,0,-,18,22,0.818,48,4.000,6,0.500,5,0.417,10,0.833,72,6.000,16
"Anderson, Kevin",Jr.,2009-10,C,6-10,11,4,5,0.800,0,0,-,7,10,0.700,6,0.545,1,0.091,1,0.091,3,0.273,15,1.364,3
"Brown, D'Aundray",Jr.,2009-10,G,6-4,32,111,215,0.516,12,35,0.343,42,53,0.792,180,5.625,52,1.625,8,0.250,81,2.531,276,8.625,45
"Cole, Norris",Jr.,2009-10,G,6-2,33,185,428,0.432,38,111,0.342,131,164,0.799,91,2.758,146,4.424,3,0.091,61,1.848,539,16.333,91
"Cunningham, Jared",Jr.,2009-10,F,6-9,33,61,162,0.377,25,76,0.329,24,32,0.750,86,2.606,14,0.424,12,0.364,14,0.424,171,5.182,22
"Harmon, Trevon",So.,2009-10,G,6-1,30,102,293,0.348,49,169,0.290,61,72,0.847,72,2.400,51,1.700,1,0.033,48,1.600,314,10.467,39
"James, Lance",Fr.,2009-10,G,5-11,11,12,29,0.414,2,7,0.286,17,21,0.810,18,1.636,7,0.636,0,-,4,0.364,43,3.909,9
"Kamczyc, Tim",Fr.,2009-10,F,6-6,33,42,74,0.568,6,12,0.500,32,44,0.727,86,2.606,15,0.455,4,0.121,8,0.242,122,3.697,19
"Latas, Joe",So.,2009-10,C,6-11,24,10,16,0.625,0,0,-,2,4,0.500,22,0.917,1,0.042,4,0.167,1,0.042,22,0.917,5
"McCoy, Josh",So.,2009-10,G,6-4,5,1,6,0.167,1,4,0.250,1,2,0.500,5,1.000,1,0.200,0,-,2,0.400,4,0.800,0
"Montgomery, Jeremy",So.,2009-10,G,6-2,33,136,308,0.442,69,171,0.404,80,94,0.851,62,1.879,77,2.333,2,0.061,36,1.091,421,12.758,76
"Pogue, Aaron",So.,2009-10,F,6-9,33,75,137,0.547,0,0,-,59,113,0.522,179,5.424,40,1.212,17,0.515,17,0.515,209,6.333,66
"Wells, Anthony",Fr.,2009-10,G,6-1,25,15,30,0.500,1,3,0.333,3,6,0.500,25,1.000,16,0.640,1,0.040,5,0.200,34,1.360,12
"Woods, Charlie",Fr.,2009-10,F,6-7,23,15,33,0.455,11,26,0.423,0,0,-,19,0.826,4,0.174,3,0.130,3,0.130,41,1.783,1
