name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Babb, Chris",So.,2009-10,F,6-5,31,89,239,0.372,69,185,0.373,40,49,0.816,99,3.194,69,2.226,8,0.258,22,0.710,287,9.258,30
"Battle, Talor",Jr.,2009-10,G,6-0,31,193,459,0.420,71,203,0.350,117,166,0.705,165,5.323,129,4.161,2,0.065,34,1.097,574,18.516,72
"Borovnjak, Sasa",Fr.,2009-10,F,6-9,18,10,23,0.435,0,0,-,12,14,0.857,20,1.111,4,0.222,0,-,1,0.056,32,1.778,2
"Brooks, Jeff",Jr.,2009-10,F,6-8,31,94,188,0.500,12,39,0.308,30,46,0.652,129,4.161,43,1.387,14,0.452,13,0.419,230,7.419,44
"Edwards, Bill",Fr.,2009-10,G,6-6,26,38,108,0.352,11,38,0.289,21,26,0.808,86,3.308,26,1.000,6,0.231,12,0.462,108,4.154,47
"Frazier, Tim",Fr.,2009-10,G,6-1,31,51,131,0.389,9,24,0.375,43,64,0.672,71,2.290,73,2.355,2,0.065,23,0.742,154,4.968,52
"Hamilton, Justin",Jr.,2009-10,G,6-6,1,0,0,-,0,0,-,0,0,-,0,-,0,-,0,-,1,1.000,0,-,0
"Harro, Ryan",Fr.,2009-10,G,5-11,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Highberger, Adam",So.,2009-10,G,6-2,9,5,16,0.313,4,13,0.308,0,1,0.000,1,0.111,1,0.111,0,-,1,0.111,14,1.556,3
"Jackson, David (DJ)",Jr.,2009-10,F,6-7,31,100,201,0.498,24,64,0.375,71,90,0.789,140,4.516,37,1.194,8,0.258,16,0.516,295,9.516,33
"Jones III, Andrew",Jr.,2009-10,F,6-10,31,81,149,0.544,0,0,-,25,43,0.581,158,5.097,11,0.355,10,0.323,7,0.226,187,6.032,40
"Kirkpatrick, Steve",Jr.,2009-10,F,6-5,6,0,3,0.000,0,1,0.000,0,0,-,4,0.667,0,-,0,-,0,-,0,-,2
"Marshall, Jermaine",Fr.,2009-10,G,6-4,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Oliver, Billy",Fr.,2009-10,F,6-8,5,1,4,0.250,0,2,0.000,1,4,0.250,6,1.200,2,0.400,0,-,1,0.200,3,0.600,0
"Ott, Andrew",Jr.,2009-10,F,6-10,29,33,57,0.579,0,0,-,23,38,0.605,57,1.966,5,0.172,4,0.138,7,0.241,89,3.069,18
"Silko, Joe",Fr.,2009-10,G,5-11,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Woodyard, Cammeron",So.,2009-10,F,6-5,24,16,54,0.296,8,38,0.211,0,1,0.000,18,0.750,10,0.417,0,-,5,0.208,40,1.667,6
