name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Adams, Martavius",So.,2009-10,F,6-8,31,149,262,0.569,0,0,-,61,100,0.610,231,7.452,20,0.645,18,0.581,13,0.419,359,11.581,67
"Allison, Rashad",Jr.,2009-10,G,6-1,31,84,202,0.416,18,54,0.333,79,98,0.806,121,3.903,127,4.097,6,0.194,21,0.677,265,8.548,69
"Boone, Donald",Sr.,2009-10,G,6-5,1,0,0,-,0,0,-,0,0,-,0,-,0,-,0,-,1,1.000,0,-,1
"Brown, JeJuan",So.,2009-10,F,6-7,24,52,106,0.491,6,10,0.600,33,49,0.673,85,3.542,12,0.500,15,0.625,11,0.458,143,5.958,29
"Bryant, Daniel",So.,2009-10,G,5-10,22,80,197,0.406,43,120,0.358,28,46,0.609,54,2.455,28,1.273,1,0.045,22,1.000,231,10.500,39
"Butler, Justin",Jr.,2009-10,F,6-8,19,10,27,0.370,1,7,0.143,17,25,0.680,22,1.158,7,0.368,4,0.211,2,0.105,38,2.000,6
"Finn, Trey",Fr.,2009-10,G,6-2,30,76,194,0.392,32,85,0.376,51,74,0.689,195,6.500,58,1.933,7,0.233,39,1.300,235,7.833,51
"Lance, Michael",Sr.,2009-10,G,6-3,5,4,11,0.364,2,6,0.333,0,1,0.000,9,1.800,5,1.000,0,-,2,0.400,10,2.000,2
"Ogbonna-Branch, Kinley",Fr.,2009-10,F,6-6,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Peterson, Brandon",Fr.,2009-10,F,6-7,31,73,162,0.451,0,3,0.000,67,106,0.632,143,4.613,43,1.387,61,1.968,12,0.387,213,6.871,53
"Reed, Brandon",Fr.,2009-10,G,6-3,31,168,428,0.393,58,173,0.335,75,106,0.708,105,3.387,76,2.452,5,0.161,22,0.710,469,15.129,76
"Sterrenberg, Adam",Fr.,2009-10,G,6-3,21,23,58,0.397,12,34,0.353,10,19,0.526,21,1.000,15,0.714,1,0.048,9,0.429,68,3.238,11
"Thomas, Jeremy",Jr.,2009-10,F,6-5,29,49,74,0.662,0,1,0.000,31,58,0.534,85,2.931,15,0.517,11,0.379,5,0.172,129,4.448,19
