name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Allen, Adam",So.,2009-10,F,6-8,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Boynton, Kenny",Fr.,2009-10,G,6-2,34,165,439,0.376,72,245,0.294,74,99,0.747,87,2.559,92,2.706,6,0.176,37,1.088,476,14.000,68
"Fricke, Hudson",Jr.,2009-10,G,6-1,5,0,1,0.000,0,1,0.000,0,0,-,0,-,0,-,0,-,0,-,0,-,0
"Kadji, Kenny",So.,2009-10,C,6-10,8,3,8,0.375,0,0,-,2,4,0.500,6,0.750,0,-,3,0.375,1,0.125,8,1.000,5
"Macklin, Vernon",Jr.,2009-10,C,6-10,34,156,257,0.607,0,0,-,47,80,0.588,188,5.529,26,0.765,29,0.853,20,0.588,359,10.559,46
"McClanahan, Kyle",So.,2009-10,G,6-1,11,1,2,0.500,0,1,0.000,1,2,0.500,4,0.364,0,-,0,-,1,0.091,3,0.273,4
"Murphy, Erik",Fr.,2009-10,F,6-9,33,48,80,0.600,0,0,-,19,30,0.633,79,2.394,8,0.242,8,0.242,12,0.364,115,3.485,20
"Parsons, Chandler",Jr.,2009-10,F,6-9,34,141,286,0.493,38,106,0.358,100,151,0.662,233,6.853,88,2.588,5,0.147,39,1.147,420,12.353,67
"Shipman, Ray",So.,2009-10,G,6-5,32,34,77,0.442,3,18,0.167,15,24,0.625,50,1.563,13,0.406,2,0.063,26,0.813,86,2.688,21
"Tishman, Rod",Fr.,2009-10,G,6-5,7,1,4,0.250,0,1,0.000,2,2,1.000,3,0.429,4,0.571,0,-,1,0.143,4,0.571,0
"Tyus, Alex",Jr.,2009-10,F,6-8,34,164,326,0.503,4,10,0.400,69,101,0.683,234,6.882,15,0.441,35,1.029,17,0.500,401,11.794,53
"Walker, Erving",So.,2009-10,G,5-8,34,124,366,0.339,67,193,0.347,112,138,0.812,113,3.324,166,4.882,1,0.029,45,1.324,427,12.559,85
"Werner, Dan",Sr.,2009-10,F,6-8,34,53,160,0.331,19,73,0.260,31,40,0.775,139,4.088,67,1.971,5,0.147,44,1.294,156,4.588,51
