name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Chen, Sabatino",So.,2009-10,G,6-3,29,29,51,0.569,3,9,0.333,16,20,0.800,34,1.172,19,0.655,5,0.172,11,0.379,77,2.655,21
"Chott, Tom",Sr.,2009-10,G,6-2,4,0,0,-,0,0,-,1,2,0.500,0,-,0,-,1,0.250,1,0.250,1,0.250,1
"Chynoweth, Kyle",Fr.,2009-10,F,6-7,2,0,0,-,0,0,-,0,0,-,0,-,0,-,1,0.500,0,-,0,-,0
"Coughlin, Justin",So.,2009-10,F,6-9,32,35,77,0.455,6,31,0.194,39,54,0.722,38,1.188,33,1.031,30,0.938,6,0.188,115,3.594,26
"Foeman, Blake",Fr.,2009-10,F,6-7,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Hallam, Chase",Fr.,2009-10,G,6-5,32,112,212,0.528,45,91,0.495,55,75,0.733,122,3.813,66,2.063,19,0.594,43,1.344,324,10.125,51
"Hallam, Travis",So.,2009-10,G,6-5,32,34,71,0.479,13,30,0.433,13,25,0.520,45,1.406,33,1.031,5,0.156,10,0.313,94,2.938,28
"Hooper, Andrew",So.,2009-10,F,6-9,32,89,194,0.459,59,137,0.431,23,35,0.657,61,1.906,37,1.156,14,0.438,14,0.438,260,8.125,36
"Lewis, Kyle",Jr.,2009-10,G,5-11,30,37,90,0.411,14,42,0.333,15,20,0.750,28,0.933,33,1.100,2,0.067,13,0.433,103,3.433,19
"Lewis, Rob",Jr.,2009-10,F,6-7,28,79,140,0.564,15,36,0.417,50,82,0.610,95,3.393,44,1.571,9,0.321,14,0.500,223,7.964,34
"Noonan, Trevor",So.,2009-10,F,6-9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Pickert, Alex",So.,2009-10,G,5-9,3,1,1,1.000,1,1,1.000,0,0,-,0,-,0,-,0,-,1,0.333,3,1.000,0
"Rohnert, Nate",Sr.,2009-10,G,6-5,32,141,285,0.495,25,77,0.325,157,211,0.744,182,5.688,123,3.844,5,0.156,39,1.219,464,14.500,78
"Stafford, Brian",So.,2009-10,G,6-4,32,125,269,0.465,68,172,0.395,78,100,0.780,74,2.313,70,2.188,5,0.156,28,0.875,396,12.375,64
"Thalken, Tyler",Fr.,2009-10,G,6-4,16,7,16,0.438,2,9,0.222,3,6,0.500,6,0.375,7,0.438,1,0.063,1,0.063,19,1.188,6
