name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Andoh, Enoch",So.,2009-10,C,6-8,18,10,22,0.455,0,0,-,5,6,0.833,19,1.056,0,-,0,-,2,0.111,25,1.389,13
"Behan, Patrick",Sr.,2009-10,F,6-8,30,106,223,0.475,0,3,0.000,58,92,0.630,135,4.500,20,0.667,2,0.067,12,0.400,270,9.000,53
"Boon, G.W.",Jr.,2009-10,G,6-4,31,70,205,0.341,37,118,0.314,40,52,0.769,89,2.871,17,0.548,12,0.387,14,0.452,217,7.000,30
"Cohen, Bryan",So.,2009-10,G,6-5,31,85,236,0.360,35,104,0.337,69,97,0.711,105,3.387,84,2.710,6,0.194,15,0.484,274,8.839,73
"Evans, Zach",Sr.,2009-10,G,6-5,6,2,5,0.400,1,3,0.333,0,2,0.000,2,0.333,1,0.167,0,-,0,-,5,0.833,1
"Fiery, Matt",Sr.,2009-10,G,5-11,6,1,3,0.333,1,2,0.500,2,2,1.000,1,0.167,1,0.167,0,-,0,-,5,0.833,1
"Johnson, Bryson",Fr.,2009-10,G,6-1,31,82,249,0.329,67,204,0.328,63,75,0.840,57,1.839,37,1.194,1,0.032,9,0.290,294,9.484,29
"Klebon, Colin",Fr.,2009-10,F,6-8,16,9,28,0.321,0,0,-,7,11,0.636,19,1.188,4,0.250,1,0.063,4,0.250,25,1.563,3
"Leo, Probese",So.,2009-10,C,6-9,5,0,1,0.000,0,0,-,0,0,-,0,-,0,-,2,0.400,0,-,0,-,0
"Muscala, Mike",Fr.,2009-10,F,6-10,30,116,251,0.462,6,20,0.300,58,72,0.806,148,4.933,23,0.767,65,2.167,9,0.300,296,9.867,29
"Rowe, D.J.",Fr.,2009-10,G,6-3,8,1,2,0.500,1,2,0.500,0,0,-,0,-,0,-,0,-,0,-,3,0.375,0
"Shazier, Darryl",Jr.,2009-10,G,6-0,31,103,253,0.407,42,128,0.328,66,88,0.750,98,3.161,118,3.806,7,0.226,36,1.161,314,10.129,50
"Tyree, Stephen",Sr.,2009-10,G,6-3,31,55,114,0.482,10,20,0.500,56,82,0.683,160,5.161,52,1.677,4,0.129,32,1.032,176,5.677,45
"Willman, Joe",Fr.,2009-10,F,6-6,31,77,157,0.490,0,3,0.000,19,28,0.679,118,3.806,13,0.419,13,0.419,19,0.613,173,5.581,26
