name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Abendroth, Brent",Fr.,2009-10,G,6-4,9,0,4,0.000,0,2,0.000,0,0,-,1,0.111,0,-,0,-,0,-,0,-,2
"Birrell, Chris",Sr.,2009-10,G,6-2,30,57,186,0.306,42,144,0.292,8,10,0.800,75,2.500,64,2.133,2,0.067,48,1.600,164,5.467,52
"Calandrillo, Daniel",Fr.,2009-10,G,6-2,15,6,10,0.600,1,5,0.200,2,2,1.000,4,0.267,2,0.133,0,-,1,0.067,15,1.000,0
"Chroney, Michael",Jr.,2009-10,F,6-2,28,38,88,0.432,6,21,0.286,22,38,0.579,103,3.679,34,1.214,7,0.250,15,0.536,104,3.714,54
"Dobbs, Frankie",---,2009-10,G,6-3,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Gresham, Cecil",Sr.,2009-10,F,6-5,8,41,112,0.366,23,62,0.371,11,15,0.733,31,3.875,7,0.875,3,0.375,6,0.750,116,14.500,13
"Herzing, Alex",Fr.,2009-10,C,7-0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Jordan, Raphael",Fr.,2009-10,G,6-1,29,72,209,0.344,17,52,0.327,48,70,0.686,77,2.655,59,2.034,1,0.034,25,0.862,209,7.207,69
"Kondratyev, Vlad",Fr.,2009-10,F,6-8,29,97,201,0.483,7,33,0.212,44,60,0.733,88,3.034,10,0.345,22,0.759,4,0.138,245,8.448,57
"Latham, Barry",Jr.,2009-10,G,6-4,30,59,161,0.366,11,32,0.344,28,54,0.519,102,3.400,42,1.400,11,0.367,20,0.667,157,5.233,57
"Leclerc, Sam",So.,2009-10,G,6-1,16,3,26,0.115,1,18,0.056,10,13,0.769,18,1.125,9,0.563,0,-,6,0.375,17,1.063,11
"Lo, Papa",So.,2009-10,F,6-9,28,22,53,0.415,0,0,-,2,7,0.286,85,3.036,12,0.429,52,1.857,8,0.286,46,1.643,17
"McMath, Claybrin",Fr.,2009-10,F,6-8,22,32,84,0.381,6,34,0.176,7,15,0.467,42,1.909,14,0.636,0,-,6,0.273,77,3.500,25
"Parzych, Adam",Sr.,2009-10,G,6-3,29,51,168,0.304,33,117,0.282,52,59,0.881,74,2.552,51,1.759,0,-,13,0.448,187,6.448,46
"Pontes, Nick",Sr.,2009-10,C,6-6,22,44,98,0.449,0,0,-,16,27,0.593,42,1.909,10,0.455,7,0.318,6,0.273,104,4.727,34
"Smith, Don",Sr.,2009-10,F,6-4,5,2,2,1.000,0,0,-,0,4,0.000,2,0.400,0,-,0,-,1,0.200,4,0.800,4
"Smith, Erick",Fr.,2009-10,G,6-3,17,19,57,0.333,7,21,0.333,8,13,0.615,21,1.235,2,0.118,2,0.118,9,0.529,53,3.118,18
"Thomas, Anthony",Sr.,2009-10,G,6-0,14,2,7,0.286,0,2,0.000,1,2,0.500,1,0.071,1,0.071,0,-,1,0.071,5,0.357,5
