name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Crook, Jamal",Fr.,2009-10,G,6-3,32,28,87,0.322,0,1,0.000,14,17,0.824,42,1.313,51,1.594,2,0.063,20,0.625,70,2.188,40
"Dickerson, Caden",Fr.,2009-10,G,6-4,34,66,150,0.440,44,103,0.427,23,28,0.821,46,1.353,35,1.029,0,-,18,0.529,199,5.853,27
"Dixon, Cliff",Jr.,2009-10,C,6-10,33,59,143,0.413,3,18,0.167,36,59,0.610,141,4.273,16,0.485,6,0.182,18,0.545,157,4.758,40
"Evans, Jeremy",Sr.,2009-10,F,6-9,34,137,211,0.649,3,12,0.250,64,93,0.688,235,6.912,25,0.735,61,1.794,28,0.824,341,10.029,36
"Green, William",Fr.,2009-10,F,6-6,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Kerusch, Sergio",Jr.,2009-10,G,6-5,20,105,232,0.453,38,107,0.355,37,60,0.617,144,7.200,16,0.800,2,0.100,12,0.600,285,14.250,15
"Milosevic, Nemanja",Sr.,2009-10,C,6-8,27,25,52,0.481,0,1,0.000,8,18,0.444,44,1.630,1,0.037,3,0.111,1,0.037,58,2.148,23
"Pettigrew, Steffphon",Jr.,2009-10,G,6-5,34,196,400,0.490,37,113,0.327,77,125,0.616,199,5.853,40,1.176,15,0.441,28,0.824,506,14.882,58
"Sally, Anthony",Sr.,2009-10,G,6-2,31,28,80,0.350,6,30,0.200,51,70,0.729,115,3.710,87,2.806,4,0.129,30,0.968,113,3.645,83
"Slaughter, A.J.",Sr.,2009-10,G,6-3,34,184,442,0.416,79,220,0.359,148,179,0.827,108,3.176,147,4.324,4,0.118,54,1.588,595,17.500,92
"Swing, Jordan",Fr.,2009-10,F,6-6,22,18,49,0.367,5,24,0.208,9,12,0.750,24,1.091,3,0.136,3,0.136,4,0.182,50,2.273,12
"Tipping, Jameson",Fr.,2009-10,G,6-5,28,16,54,0.296,10,34,0.294,6,11,0.545,13,0.464,11,0.393,0,-,5,0.179,48,1.714,9
