name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Aska, Ivan",So.,2009-10,F,6-7,36,151,257,0.588,0,0,-,69,110,0.627,171,4.750,23,0.639,12,0.333,27,0.750,371,10.306,66
"Burge, Jordan",Fr.,2009-10,G,5-11,8,0,1,0.000,0,0,-,0,0,-,3,0.375,1,0.125,0,-,0,-,0,-,0
"Canaan, Isaiah",Fr.,2009-10,G,6-0,36,121,243,0.498,54,112,0.482,77,99,0.778,81,2.250,56,1.556,1,0.028,31,0.861,373,10.361,60
"Daniel, Edward",Fr.,2009-10,F,6-7,32,34,67,0.507,0,0,-,29,55,0.527,86,2.688,7,0.219,23,0.719,13,0.406,97,3.031,28
"Easley, Tony",Sr.,2009-10,C,6-9,36,140,216,0.648,0,0,-,79,114,0.693,210,5.833,33,0.917,95,2.639,24,0.667,359,9.972,60
"Fotso, Georges",Sr.,2009-10,C,6-8,22,4,10,0.400,0,0,-,7,12,0.583,19,0.864,3,0.136,1,0.045,2,0.091,15,0.682,6
"Jenkins, B.J.",Jr.,2009-10,G,6-0,36,127,290,0.438,67,177,0.379,59,74,0.797,93,2.583,116,3.222,8,0.222,64,1.778,380,10.556,59
"Long, Jewuan",So.,2009-10,G,6-1,30,35,68,0.515,5,14,0.357,22,28,0.786,37,1.233,26,0.867,1,0.033,20,0.667,97,3.233,20
"McClain, Jeffery",Jr.,2009-10,F,6-6,36,41,73,0.562,0,1,0.000,54,79,0.684,151,4.194,22,0.611,8,0.222,28,0.778,136,3.778,34
"Miles, Isacc",Jr.,2009-10,G,6-2,36,112,240,0.467,46,124,0.371,78,100,0.780,103,2.861,132,3.667,4,0.111,41,1.139,348,9.667,76
"Poole, Donte",So.,2009-10,G,6-3,36,56,137,0.409,14,50,0.280,48,67,0.716,72,2.000,45,1.250,9,0.250,36,1.000,174,4.833,42
"Simmons, Picasso",Jr.,2009-10,G,6-0,7,1,4,0.250,1,3,0.333,0,0,-,0,-,1,0.143,0,-,1,0.143,3,0.429,2
"Thomas, Danero",Sr.,2009-10,G,6-4,36,141,335,0.421,38,117,0.325,45,75,0.600,155,4.306,90,2.500,25,0.694,60,1.667,365,10.139,54
"Wilson, A.J.",Jr.,2009-10,F,6-6,21,15,20,0.750,1,1,1.000,4,8,0.500,28,1.333,1,0.048,9,0.429,0,-,35,1.667,8
