name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Baylor, Brandon",---,2009-10,-,-,17,15,41,0.366,9,25,0.360,4,6,0.667,6,0.353,6,0.353,0,-,5,0.294,43,2.529,8
"Bell, Amir",Fr.,2009-10,G,6-4,21,12,40,0.300,0,2,0.000,9,11,0.818,18,0.857,3,0.143,1,0.048,3,0.143,33,1.571,17
"Douse, Kris",Sr.,2009-10,F,6-6,16,8,24,0.333,0,2,0.000,4,7,0.571,16,1.000,1,0.063,1,0.063,6,0.375,20,1.250,10
"Joyner, Jabari",Fr.,2009-10,G,5-8,5,1,6,0.167,0,3,0.000,0,0,-,4,0.800,5,1.000,0,-,2,0.400,2,0.400,1
"Marcellus, James",So.,2009-10,F,6-8,19,9,21,0.429,0,0,-,5,11,0.455,15,0.789,4,0.211,2,0.105,3,0.158,23,1.211,5
"Neal, Marcus",Sr.,2009-10,G,6-5,29,140,359,0.390,69,187,0.369,49,71,0.690,124,4.276,42,1.448,5,0.172,13,0.448,398,13.724,60
"Odd, Alibaba",Fr.,2009-10,G,6-2,12,24,55,0.436,6,11,0.545,27,34,0.794,17,1.417,7,0.583,0,-,7,0.583,81,6.750,16
"Oliver, Brandon",Fr.,2009-10,G,6-4,10,0,1,0.000,0,0,-,0,0,-,3,0.300,3,0.300,1,0.100,1,0.100,0,-,4
"Oliver, Marques",Fr.,2009-10,F,6-7,29,64,113,0.566,0,3,0.000,36,61,0.590,99,3.414,15,0.517,26,0.897,27,0.931,164,5.655,20
"Price, Sheridan",Jr.,2009-10,F,6-7,1,0,3,0.000,0,0,-,0,0,-,0,-,0,-,0,-,1,1.000,0,-,0
"Sandidge, Frisco",Sr.,2009-10,F,6-6,28,125,256,0.488,2,14,0.143,91,131,0.695,163,5.821,43,1.536,18,0.643,41,1.464,343,12.250,54
"Smith, Greg",Sr.,2009-10,F,6-7,29,41,108,0.380,4,5,0.800,6,8,0.750,58,2.000,11,0.379,9,0.310,9,0.310,92,3.172,9
"Stowe, Terron",Jr.,2009-10,F,6-2,22,27,54,0.500,0,0,-,24,41,0.585,34,1.545,3,0.136,1,0.045,4,0.182,78,3.545,14
"Threatt, Jay",So.,2009-10,G,5-11,29,74,206,0.359,22,85,0.259,58,80,0.725,92,3.172,123,4.241,5,0.172,82,2.828,228,7.862,53
"Welcher, Trevor",Jr.,2009-10,G,5-11,26,19,69,0.275,3,17,0.176,12,15,0.800,27,1.038,15,0.577,2,0.077,15,0.577,53,2.038,15
"Wilburn, Andre",Fr.,2009-10,F,6-3,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Wilson, Chad",Jr.,2009-10,G,6-0,25,48,129,0.372,30,90,0.333,13,23,0.565,40,1.600,19,0.760,0,-,20,0.800,139,5.560,22
