name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Anuna, Kc",Jr.,2009-10,F,6-3,2,1,1,1.000,0,0,-,0,0,-,0,-,0,-,0,-,0,-,2,1.000,1
"Emmanuel, Rod",Jr.,2009-10,G,6-3,33,69,176,0.392,21,66,0.318,35,58,0.603,95,2.879,40,1.212,4,0.121,26,0.788,194,5.879,47
"Gallman, James",Fr.,2009-10,G,5-11,33,76,196,0.388,49,130,0.377,52,68,0.765,47,1.424,38,1.152,0,-,13,0.394,253,7.667,43
"Gibson, Zane",Fr.,2009-10,G,6-2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Haddock, Montarrio",Sr.,2009-10,F,6-5,32,153,313,0.489,25,63,0.397,92,110,0.836,183,5.719,42,1.313,4,0.125,26,0.813,423,13.219,73
"Hudson, Theryn",Sr.,2009-10,C,6-10,11,23,37,0.622,0,0,-,3,6,0.500,33,3.000,1,0.091,9,0.818,2,0.182,49,4.455,10
"Joines, Matt",Sr.,2009-10,G,6-4,6,1,2,0.500,1,1,1.000,2,2,1.000,1,0.167,1,0.167,0,-,0,-,5,0.833,0
"Jones, Josh",Sr.,2009-10,C,6-9,13,5,12,0.417,0,0,-,0,2,0.000,6,0.462,2,0.154,2,0.154,1,0.077,10,0.769,2
"Little, John David",Fr.,2009-10,G,6-3,12,9,15,0.600,4,6,0.667,3,7,0.429,6,0.500,3,0.250,0,-,1,0.083,25,2.083,3
"Murray, David",Fr.,2009-10,G,6-4,18,9,23,0.391,0,3,0.000,3,4,0.750,11,0.611,2,0.111,2,0.111,2,0.111,21,1.167,2
"O'Neil, Calvin",Sr.,2009-10,G,6-4,33,83,182,0.456,3,11,0.273,79,109,0.725,131,3.970,71,2.152,5,0.152,24,0.727,248,7.515,47
"Ottley, Trevor",Jr.,2009-10,F,6-9,32,41,98,0.418,0,0,-,34,52,0.654,133,4.156,11,0.344,42,1.313,29,0.906,116,3.625,39
"Sulton, J.T.",Fr.,2009-10,F,6-7,33,61,123,0.496,0,4,0.000,37,56,0.661,128,3.879,3,0.091,6,0.182,15,0.455,159,4.818,39
"Washington, James",Jr.,2009-10,G,5-10,33,107,282,0.379,65,171,0.380,110,142,0.775,92,2.788,126,3.818,1,0.030,43,1.303,389,11.788,86
"Williams, Demario",So.,2009-10,G,6-4,18,9,34,0.265,2,4,0.500,3,5,0.600,28,1.556,13,0.722,1,0.056,6,0.333,23,1.278,10
"Yates, Desmond",Sr.,2009-10,F,6-7,26,145,286,0.507,31,71,0.437,44,54,0.815,103,3.962,12,0.462,6,0.231,11,0.423,365,14.038,24
