name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Cody, Raymond",Jr.,2009-10,G,6-5,32,50,154,0.325,20,65,0.308,31,44,0.705,68,2.125,25,0.781,4,0.125,21,0.656,151,4.719,35
"Cody, Raymond",Jr.,2009-10,G,6-5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Cordell, Vincent",Sr.,2009-10,F,6-6,25,28,70,0.400,7,29,0.241,19,26,0.731,63,2.520,7,0.280,4,0.160,7,0.280,82,3.280,20
"Crawford, Xavier",Sr.,2009-10,C,7-0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Dancer, Kevin",So.,2009-10,F,6-5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Dancer, Kevin",Jr.,2009-10,F,6-5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Daniel, Lenny",Jr.,2009-10,F,6-7,29,123,255,0.482,0,0,-,94,159,0.591,227,7.828,14,0.483,44,1.517,17,0.586,340,11.724,53
"Daniel, Lenny",Jr.,2009-10,F,6-7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Daniels, Kenny",Sr.,2009-10,F,6-4,32,163,323,0.505,28,89,0.315,144,180,0.800,133,4.156,61,1.906,4,0.125,34,1.063,498,15.563,108
"Galick, Willie",Sr.,2009-10,F,6-8,32,93,198,0.470,2,9,0.222,136,207,0.657,157,4.906,42,1.313,13,0.406,21,0.656,324,10.125,83
"Henson, Aaron",Jr.,2009-10,F,6-6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Henson, Aaron",Jr.,2009-10,F,6-6,4,0,2,0.000,0,0,-,3,4,0.750,0,-,0,-,0,-,0,-,3,0.750,0
"Hill, Mark",Sr.,2009-10,G,5-11,30,70,198,0.354,32,97,0.330,68,105,0.648,58,1.933,68,2.267,2,0.067,41,1.367,240,8.000,55
"Lizarraga, Michael",Jr.,2009-10,F,6-7,31,27,51,0.529,0,0,-,14,31,0.452,66,2.129,9,0.290,8,0.258,11,0.355,68,2.194,28
"Lyles, Dathan",Jr.,2009-10,G,5-11,24,12,48,0.250,6,18,0.333,2,6,0.333,21,0.875,29,1.208,0,-,5,0.208,32,1.333,24
"Lyles, Dathan",Jr.,2009-10,G,5-11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"McGhee, Vinnie",So.,2009-10,G,5-10,32,83,226,0.367,53,150,0.353,22,27,0.815,49,1.531,59,1.844,1,0.031,26,0.813,241,7.531,40
"McLemore, Rashaun",Jr.,2009-10,G,6-5,17,24,61,0.393,7,28,0.250,16,25,0.640,32,1.882,20,1.176,1,0.059,18,1.059,71,4.176,32
"Menner, Kevin",Jr.,2009-10,F,6-6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Menner, Kevin",Jr.,2009-10,F,6-6,24,37,92,0.402,0,2,0.000,25,47,0.532,45,1.875,6,0.250,3,0.125,5,0.208,99,4.125,23
"Osunsanmi, Tony",Sr.,2009-10,F,6-4,32,10,24,0.417,0,0,-,8,11,0.727,112,3.500,3,0.094,9,0.281,14,0.438,28,0.875,19
"Smith, Bryce",So.,2009-10,G,6-5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Smith, Bryce",So.,2009-10,G,6-5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Taylor, Therin",Sr.,2009-10,F,6-6,29,31,86,0.360,1,13,0.077,39,57,0.684,73,2.517,15,0.517,6,0.207,19,0.655,102,3.517,37
"Tripp, Darrell",---,2009-10,-,-,4,0,1,0.000,0,0,-,3,4,0.750,4,1.000,0,-,0,-,0,-,3,0.750,0
