Alabama A&M,11/13/2009,88,50,Home,,-,"10,769"
Ga. Southern,11/16/2009,90,66,Home,,-,"10,212"
La Salle,11/19/2009,78,68,Neutral,"Charleston, SC",-,"2,115"
South Fla.,11/20/2009,69,66,Neutral,"Charleston, SC",-,"2,391"
Miami (FL),11/22/2009,70,85,Neutral,"Charleston, SC",-,"2,531"
Jacksonville,11/27/2009,97,93,Home,,-,"10,318"
Western Ky.,12/02/2009,74,56,Home,,-,"10,707"
Clemson,12/06/2009,61,72,Away,,-,"10,000"
Richmond,12/16/2009,76,58,Home,,-,"9,640"
Wofford,12/19/2009,61,68,Away,,-,"3,500"
Furman,12/21/2009,81,57,Home,,-,"9,674"
Boston College,12/30/2009,76,85,Away,,-,"5,846"
Baylor,01/02/2010,74,85,Home,,-,"11,312"
Longwood,01/05/2010,88,58,Home,,-,"8,652"
Auburn,01/09/2010,80,71,Away,,-,"5,638"
LSU,01/13/2010,67,58,Home,,-,"12,103"
Vanderbilt,01/16/2010,79,89,Home,,-,"13,166"
Ole Miss,01/20/2010,57,66,Away,,-,"6,824"
Florida,01/23/2010,56,58,Away,,-,"12,094"
Kentucky,01/26/2010,68,62,Home,,-,"18,000"
Georgia,01/30/2010,78,77,Home,,-,"14,013"
Tennessee,02/06/2010,53,79,Away,,-,"21,003"
Florida,02/10/2010,77,71,Home,,-,"12,774"
Georgia,02/13/2010,61,66,Away,,-,"7,597"
Arkansas,02/17/2010,79,92,Away,,-,"13,175"
Tennessee,02/20/2010,55,63,Home,,-,"15,622"
Kentucky,02/25/2010,61,82,Away,,-,"24,355"
Mississippi St.,02/27/2010,63,76,Home,,-,"13,834"
Alabama,03/03/2010,70,79,Home,,-,"11,109"
Vanderbilt,03/06/2010,77,73,Away,,-,"14,316"
Alabama,03/11/2010,63,68,Neutral,"Nashville, TN",-,"15,152"
