Indiana,11/13/2009,60,83,Away,,-,"17,383"
UCF,11/17/2009,59,68,Away,,-,"5,216"
Niagara,11/20/2009,77,82,Neutral,"Daytona Beach, FL",-,118
Georgia St.,11/21/2009,33,57,Neutral,"Daytona Beach, FL",-,145
Akron,11/22/2009,52,69,Neutral,"Daytona Beach, FL",-,208
Fairfield,11/25/2009,60,81,Home,,-,461
Canisius,11/28/2009,54,70,Away,,-,"1,233"
American,12/01/2009,53,59,Away,,-,"1,027"
Hampton,12/05/2009,56,54,Neutral,"New York, NY",-,"5,874"
Loyola Maryland,12/19/2009,51,85,Away,,-,75
Middle Tenn.,12/22/2009,51,69,Away,,-,"2,412"
Stephen F. Austin,12/29/2009,50,73,Neutral,"Moraga, CA",-,"3,072"
St. Mary's (CA),12/30/2009,46,94,Away,,-,"2,965"
George Washington,01/02/2010,63,81,Away,,-,"1,216"
Navy,01/04/2010,72,65,Home,,-,418
Morgan St.,01/09/2010,58,90,Home,,-,513
Coppin St.,01/11/2010,59,53,Home,,-,"1,731"
N.C. A&T,01/16/2010,82,77,Away,,-,"4,172"
Norfolk St.,01/18/2010,82,77,Away,,-,"2,053"
Florida A&M,01/23/2010,65,72,Home,,-,"1,719"
Bethune-Cookman,01/25/2010,67,64,Home,,-,"1,163"
Md.-East. Shore,01/30/2010,66,67,Away,,-,919
Delaware St.,02/01/2010,45,54,Away,,-,"1,174"
Winston-Salem,02/06/2010,58,62,Away,,-,"3,200"
South Carolina St.,02/08/2010,64,77,Away,,-,"2,010"
N.C. A&T,02/13/2010,59,49,Home,,-,973
Norfolk St.,02/15/2010,52,72,Home,,-,861
Florida A&M,02/20/2010,67,72,Away,,1 OT,"1,658"
Bethune-Cookman,02/22/2010,44,52,Away,"Ocean Center, Daytona Be",-,509
Md.-East. Shore,02/27/2010,66,68,Home,,1 OT,"1,079"
Hampton,03/04/2010,42,90,Away,,-,"5,751"
N.C. A&T,03/09/2010,55,65,Neutral,"Winston-Salem, NC",-,"3,101"
