UNI,11/13/2009,65,71,Home,,-,"2,082"
Ark.-Pine Bluff,11/15/2009,75,56,Home,,-,"1,102"
Montana,11/19/2009,56,49,Home,,-,"1,625"
Wyoming,11/25/2009,80,77,Home,,-,"2,934"
South Dakota St.,11/28/2009,83,80,Away,,-,"1,361"
Lamar,12/02/2009,62,55,Home,,-,912
Colorado St.,12/05/2009,59,64,Away,,-,"2,569"
Cal St. Northridge,12/08/2009,89,82,Home,,-,"1,069"
Portland,12/12/2009,62,72,Away,,-,"1,344"
FIU,12/17/2009,59,53,Home,,-,"1,428"
La.-Monroe,12/19/2009,87,65,Home,,-,"1,486"
Seattle,12/22/2009,84,83,Home,,-,"1,162"
Northern Colo.,12/28/2009,57,72,Away,,-,"3,013"
Arkansas St.,12/31/2009,64,55,Home,,-,"1,462"
Troy,01/02/2010,46,64,Away,,-,"1,137"
New Orleans,01/07/2010,75,66,Home,,-,"1,109"
Western Ky.,01/10/2010,72,67,Home,,-,"3,310"
La.-Lafayette,01/14/2010,49,55,Away,,-,"2,417"
La.-Monroe,01/16/2010,53,64,Away,,-,"1,416"
South Ala.,01/23/2010,71,48,Home,,-,"3,210"
UALR,01/28/2010,57,69,Away,,-,"2,732"
Arkansas St.,01/30/2010,62,73,Away,,-,"3,122"
Fla. Atlantic,02/06/2010,73,63,Home,,-,"4,117"
Middle Tenn.,02/11/2010,50,57,Away,,-,"2,930"
North Texas,02/13/2010,59,64,Away,,-,"3,872"
UALR,02/18/2010,62,57,Home,,-,"1,888"
New Orleans,02/20/2010,53,45,Away,,-,439
South Ala.,02/25/2010,52,54,Away,,-,"4,161"
La.-Lafayette,02/27/2010,63,47,Home,,-,"2,775"
FIU,03/06/2010,71,64,Neutral,"Hot Springs, AR",-,"4,979"
Middle Tenn.,03/07/2010,73,58,Neutral,"Hot Springs, AR",-,"3,907"
North Texas,03/08/2010,56,63,Neutral,"Hot Springs, AR",-,"3,443"
