Holy Cross,11/13/2009,87,77,Away,,-,"3,189"
William & Mary,11/15/2009,87,85,Home,,3 OT,"1,297"
Bryant,11/20/2009,77,51,Home,,-,714
Army,11/23/2009,53,56,Away,,-,396
New Hampshire,11/25/2009,78,60,Home,,-,610
Boston U.,11/29/2009,78,70,Away,,-,650
Rice,12/02/2009,85,64,Home,,-,986
Connecticut,12/06/2009,73,79,Away,,-,"9,194"
Boston College,12/09/2009,74,67,Away,,-,"4,136"
Georgetown,12/23/2009,70,86,Away,,-,"7,613"
MIT,12/28/2009,88,61,Home,,-,"1,564"
George Washington,12/30/2009,66,53,Home,,-,"1,670"
Seattle,01/02/2010,92,71,Away,,-,"4,619"
Santa Clara,01/04/2010,74,66,Away,,-,"4,700"
Dartmouth,01/09/2010,76,47,Home,,-,"1,589"
Dartmouth,01/23/2010,62,58,Away,,-,"1,555"
Columbia,01/29/2010,74,45,Away,,-,"2,592"
Cornell,01/30/2010,50,86,Away,,-,"4,473"
Princeton,02/05/2010,53,56,Home,,-,"2,195"
Penn,02/06/2010,80,66,Home,,-,"2,045"
Yale,02/12/2010,82,79,Away,,1 OT,"2,091"
Brown,02/13/2010,81,67,Away,,-,"1,688"
Cornell,02/19/2010,70,79,Home,,-,"2,195"
Columbia,02/20/2010,77,57,Home,,-,"1,744"
Brown,02/26/2010,91,71,Home,,-,"1,646"
Yale,02/27/2010,78,58,Home,,-,"2,195"
Penn,03/05/2010,67,66,Away,,-,"2,841"
Princeton,03/06/2010,51,54,Away,,-,"4,126"
Appalachian St.,03/17/2010,71,93,Away,,-,"1,786"
