La.-Lafayette,11/14/2009,79,72,Away,,-,"3,148"
Loyola (LA),11/17/2009,73,62,Home,,-,"3,468"
Montana St.,11/21/2009,66,62,Away,,-,"3,061"
William Carey,11/24/2009,74,57,Home,,-,"3,551"
Spring Hill,11/28/2009,90,57,Home,,-,"3,088"
Ole Miss,12/05/2009,79,81,Away,,-,"5,809"
South Ala.,12/12/2009,66,54,Away,,-,"2,737"
La.-Lafayette,12/15/2009,71,53,Home,,-,"3,391"
New Orleans,12/21/2009,78,58,Neutral,"Gulfport, MS",-,840
Canisius,12/22/2009,56,59,Neutral,"Gulfport, MS",-,790
North Florida,12/23/2009,46,53,Neutral,"Gulfport, MS",-,773
Dillard,12/30/2009,87,55,Home,,-,"2,663"
Vanderbilt,01/02/2010,46,82,Away,,-,"13,176"
Marshall,01/05/2010,63,76,Away,,-,"4,745"
Memphis,01/09/2010,57,59,Home,,-,"4,029"
CSU Bakersfield,01/12/2010,81,65,Home,,-,"2,717"
UTEP,01/16/2010,49,56,Away,,-,"6,632"
UAB,01/20/2010,56,57,Away,,-,"5,156"
East Carolina,01/23/2010,68,53,Home,,-,"3,684"
Tulane,01/30/2010,58,40,Away,,-,"1,587"
SMU,02/02/2010,56,53,Home,,-,"3,028"
Houston,02/06/2010,57,55,Away,,-,"3,019"
Tulsa,02/10/2010,52,60,Away,,-,"5,889"
Rice,02/13/2010,66,50,Home,,-,"2,834"
UAB,02/17/2010,54,59,Home,,-,"3,641"
UCF,02/20/2010,68,58,Home,,-,"3,718"
UTEP,02/24/2010,56,59,Home,,-,"3,326"
Memphis,02/27/2010,69,76,Away,,-,"17,997"
Tulane,03/02/2010,66,57,Home,,-,"3,129"
East Carolina,03/06/2010,75,65,Away,,-,"3,953"
Tulane,03/10/2010,57,47,Neutral,"Tulsa, OK",-,"6,961"
UAB,03/11/2010,58,44,Neutral,"Tulsa, OK",-,"7,089"
Houston,03/12/2010,66,74,Neutral,"Tulsa, OK",-,"8,657"
Louisiana Tech,03/18/2010,57,66,Away,,-,"1,873"
