George Mason,11/13/2009,72,76,Away,,-,"6,014"
Southern Va.,11/14/2009,89,53,Home,,-,"2,557"
Clemson,11/17/2009,39,79,Home,,-,"8,143"
Old Dominion,11/19/2009,41,73,Home,,-,"2,013"
Notre Dame,11/22/2009,72,91,Away,,-,"7,682"
Northwestern,11/24/2009,53,69,Away,,-,"3,083"
Mississippi Val.,11/27/2009,72,53,Neutral,"Chicago, IL",-,550
Tennessee St.,11/28/2009,63,60,Neutral,"Chicago, IL",-,550
Charleston So.,12/03/2009,69,53,Home,,-,"1,596"
Coastal Caro.,12/05/2009,58,73,Home,,-,"2,382"
Ky. Christian,12/12/2009,99,39,Home,,-,915
Shawnee St.,12/15/2009,70,45,Home,,-,952
UCF,12/29/2009,58,82,Away,,-,"4,641"
Buffalo,12/30/2009,64,81,Neutral,"Orlando, FL",-,550
VMI,01/02/2010,110,102,Away,,-,"2,321"
Presbyterian,01/07/2010,77,67,Away,,-,383
Winthrop,01/09/2010,62,65,Away,,-,"2,204"
Gardner-Webb,01/14/2010,68,57,Home,,-,"1,203"
UNC Asheville,01/16/2010,70,74,Home,,-,"2,624"
High Point,01/21/2010,53,81,Away,,-,"1,422"
Radford,01/23/2010,60,55,Away,,-,"2,036"
VMI,01/28/2010,91,73,Home,,-,"3,582"
Winthrop,02/04/2010,43,67,Home,,-,"2,277"
Presbyterian,02/06/2010,60,57,Home,,-,"2,207"
UNC Asheville,02/11/2010,72,75,Away,,-,"1,005"
Gardner-Webb,02/13/2010,69,61,Away,,-,"1,425"
Radford,02/16/2010,69,74,Home,,-,"2,019"
High Point,02/20/2010,76,67,Home,,-,"4,971"
Coastal Caro.,02/25/2010,48,71,Away,,-,"1,052"
Charleston So.,02/27/2010,74,61,Away,,-,913
Winthrop,03/02/2010,72,80,Away,,-,"1,884"
