Truman,11/14/2009,80,33,Home,,-,"1,588"
Lincoln (MO),11/17/2009,78,52,Home,,-,"1,017"
North Dakota,11/21/2009,70,63,Away,,-,"1,789"
Nebraska,11/24/2009,48,70,Away,,-,"9,415"
Idaho St.,11/28/2009,65,68,Home,,-,"1,022"
Oral Roberts,12/03/2009,57,68,Away,,-,"3,259"
Centenary (LA),12/05/2009,84,83,Away,,-,687
Wichita St.,12/09/2009,52,73,Home,,-,"1,779"
Houston Baptist,12/12/2009,102,87,Away,,-,689
Central Ark.,12/19/2009,78,67,Home,,-,"1,123"
Saint Louis,12/22/2009,54,61,Away,,-,"6,762"
SIU Edwardsville,12/28/2009,63,54,Away,,-,"1,650"
Missouri,12/30/2009,57,91,Away,,-,"7,638"
Southern Utah,01/02/2010,53,50,Home,,-,"5,532"
South Dakota St.,01/07/2010,69,74,Home,,-,802
Oakland,01/14/2010,73,87,Away,,-,"2,755"
IPFW,01/16/2010,69,78,Away,,-,"1,866"
Western Ill.,01/21/2010,61,57,Home,,-,"1,104"
IUPUI,01/23/2010,64,65,Home,,-,"2,199"
North Dakota St.,01/26/2010,69,73,Home,,-,"1,598"
Southern Utah,01/30/2010,56,69,Away,,-,"3,020"
North Dakota St.,02/04/2010,58,56,Away,,-,"2,547"
South Dakota St.,02/06/2010,57,78,Away,,-,"2,799"
IPFW,02/11/2010,65,56,Home,,-,"1,033"
Oakland,02/13/2010,71,83,Home,,-,"1,783"
IUPUI,02/18/2010,65,103,Away,,-,"1,215"
Western Ill.,02/20/2010,59,64,Away,,-,"1,778"
Centenary (LA),02/25/2010,83,69,Home,,-,"1,015"
Oral Roberts,02/27/2010,72,89,Home,,-,"2,894"
Oakland,03/06/2010,70,85,Neutral,"Sioux Falls, SD",-,"2,854"
