Huston-Tillotson,11/13/2009,80,57,Home,,-,"2,962"
Tex.-Pan American,11/16/2009,77,72,Home,,-,"2,873"
Middle Tenn.,11/19/2009,66,74,Away,,-,"2,717"
Texas Tech,11/21/2009,54,77,Away,,-,"8,783"
Ohio,11/23/2009,46,71,Away,,-,"3,827"
Marshall,11/25/2009,74,87,Away,,-,"4,478"
N.C. A&T,11/28/2009,74,73,Home,,-,"2,346"
Denver,12/02/2009,55,62,Away,,-,912
Hawaii,12/06/2009,78,96,Away,,-,"5,096"
Louisiana Col.,12/09/2009,79,64,Home,,-,"2,520"
La.-Lafayette,12/19/2009,60,68,Home,,-,"2,435"
Rice,12/23/2009,77,61,Home,,-,"2,704"
St. Gregory's,12/30/2009,76,53,Home,,-,"2,350"
Tulane,01/02/2010,70,67,Home,,-,"3,601"
Arkansas St.,01/04/2010,87,68,Home,,-,"2,125"
Southeastern La.,01/09/2010,56,78,Away,,-,588
Texas-Arlington,01/13/2010,71,68,Home,,-,"3,164"
McNeese St.,01/16/2010,79,78,Home,,-,"3,051"
A&M-Corpus Christi,01/20/2010,64,81,Away,,-,"1,136"
Texas St.,01/23/2010,92,97,Home,,1 OT,"3,454"
Sam Houston St.,01/27/2010,63,90,Away,,-,"1,689"
UTSA,01/30/2010,64,57,Away,,-,"1,651"
Central Ark.,02/03/2010,73,65,Home,,-,"2,887"
Stephen F. Austin,02/06/2010,49,46,Home,,-,"3,524"
Lyon,02/09/2010,75,46,Home,,-,"2,606"
Texas St.,02/13/2010,67,81,Away,,-,"1,991"
Sam Houston St.,02/17/2010,54,66,Home,,-,"3,357"
Northwestern St.,02/20/2010,79,82,Away,,-,"1,172"
Texas-Arlington,02/24/2010,71,75,Away,,-,826
UTSA,02/27/2010,74,76,Home,,-,"4,675"
A&M-Corpus Christi,03/03/2010,55,79,Home,,-,"2,835"
Nicholls St.,03/06/2010,61,73,Away,,-,418
