FIU,11/13/2009,99,70,Home,,-,"3,468"
Seton Hall,11/15/2009,72,87,Home,,-,"3,662"
Saint Peter's,11/17/2009,34,58,Away,,-,"1,246"
Lehigh,11/23/2009,74,86,Away,,-,620
Wyoming,11/27/2009,75,73,Away,,-,"4,555"
Pepperdine,11/28/2009,73,82,Neutral,"Laramie, WY",-,"4,463"
Hampton,11/29/2009,56,59,Neutral,"Laramie, WY",-,123
Sacred Heart,12/05/2009,73,81,Away,,-,666
Rutgers,12/09/2009,52,66,Away,,-,"4,054"
Penn,12/12/2009,80,75,Home,,-,"1,445"
Princeton,12/16/2009,42,46,Away,,-,"1,530"
Rider,12/19/2009,63,70,Home,,-,550
A&M-Corpus Christi,12/23/2009,65,51,Home,,-,662
Quinnipiac,01/02/2010,72,60,Home,,-,"1,374"
Central Conn. St.,01/07/2010,55,42,Home,,-,776
Bryant,01/09/2010,67,62,Home,,-,981
Saint Francis (PA),01/14/2010,63,53,Away,,-,859
Robert Morris,01/16/2010,67,78,Away,,-,898
Saint Francis (PA),01/21/2010,69,40,Home,,-,737
Robert Morris,01/23/2010,53,66,Home,,-,"2,065"
Central Conn. St.,01/28/2010,44,66,Away,,-,"1,213"
Bryant,01/30/2010,50,46,Away,,-,564
Fairleigh Dickinson,02/04/2010,69,75,Away,,-,472
Fairleigh Dickinson,02/06/2010,65,71,Home,,-,419
Mt. St. Mary's,02/11/2010,42,69,Home,,-,"1,238"
Wagner,02/13/2010,76,67,Home,,-,"1,243"
St. Francis (NY),02/18/2010,51,49,Away,,-,683
LIU Brooklyn,02/20/2010,74,83,Away,,-,872
Quinnipiac,02/25/2010,63,82,Away,,-,"1,572"
Sacred Heart,02/27/2010,63,68,Home,,-,"2,232"
Quinnipiac,03/04/2010,75,84,Away,,-,"2,334"
