VMI,11/13/2009,86,93,Away,,-,"2,215"
LIU Brooklyn,11/17/2009,63,56,Home,,-,403
Princeton,11/21/2009,56,52,Away,,-,"1,916"
Harvard,11/23/2009,56,53,Home,,-,396
Yale,11/28/2009,64,48,Home,,-,"1,064"
Bryant,11/30/2009,64,58,Home,,-,274
Buffalo,12/03/2009,67,74,Away,,-,"1,554"
Fairleigh Dickinson,12/07/2009,61,40,Away,,-,516
Dartmouth,12/12/2009,59,46,Away,,-,376
Mt. St. Vincent,12/19/2009,62,56,Home,,-,642
New Hampshire,12/22/2009,54,46,Home,,-,573
SMU,12/30/2009,63,71,Away,,-,"3,181"
Portland,01/02/2010,57,67,Away,,-,"1,681"
Brown,01/06/2010,59,51,Home,,-,689
Colgate,01/09/2010,58,68,Away,,1 OT,587
Holy Cross,01/13/2010,67,64,Away,,-,"1,787"
Lehigh,01/17/2010,55,73,Home,,-,"1,005"
American,01/20/2010,68,48,Home,,-,829
Navy,01/23/2010,56,62,Away,,-,"5,710"
Lafayette,01/27/2010,68,77,Away,,-,"2,260"
Bucknell,01/30/2010,48,55,Away,,-,"3,214"
Colgate,02/06/2010,63,49,Home,,-,"1,149"
Holy Cross,02/10/2010,56,70,Home,,-,527
Lehigh,02/13/2010,66,78,Away,,-,"1,513"
American,02/17/2010,54,57,Away,,-,"1,004"
Navy,02/20/2010,69,50,Home,,-,"5,163"
Lafayette,02/24/2010,54,80,Home,,-,896
Bucknell,02/27/2010,51,62,Home,,-,"1,454"
Lehigh,03/03/2010,45,64,Away,,-,"1,062"
