name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Anderson, La'Shard",So.,2008-09,G,6-0,32,59,170,0.347,15,57,0.263,46,64,0.719,63,1.969,86,2.688,6,0.188,36,1.125,179,5.594,62
"Cunningham, Kurt",Jr.,2008-09,C,6-9,32,134,199,0.673,0,2,0.000,57,81,0.704,132,4.125,39,1.219,4,0.125,16,0.500,325,10.156,50
"Garner, Aaron",Sr.,2008-09,G,6-4,32,66,162,0.407,41,107,0.383,12,18,0.667,35,1.094,30,0.938,3,0.094,7,0.219,185,5.781,18
"Greene, Jamar",Sr.,2008-09,G,6-0,32,75,190,0.395,29,95,0.305,15,26,0.577,74,2.313,48,1.500,5,0.156,25,0.781,194,6.063,57
"Imadiyi, Sean",Jr.,2008-09,F,6-7,30,28,52,0.538,0,0,-,8,16,0.500,46,1.533,3,0.100,8,0.267,10,0.333,64,2.133,17
"Larsen, Nate",Jr.,2008-09,G,6-2,5,0,3,0.000,0,2,0.000,0,0,-,0,-,0,-,0,-,0,-,0,-,1
"Moritz, Zack",So.,2008-09,C,6-10,21,17,36,0.472,0,0,-,7,13,0.538,28,1.333,2,0.095,4,0.190,1,0.048,41,1.952,7
"Noonan, Paul",So.,2008-09,F,6-7,32,103,251,0.410,54,160,0.338,61,72,0.847,114,3.563,61,1.906,4,0.125,29,0.906,321,10.031,47
"Okoye, Ike",Jr.,2008-09,F,6-9,32,117,221,0.529,0,0,-,52,80,0.650,179,5.594,16,0.500,60,1.875,17,0.531,286,8.938,41
"Rouse, Shawn",So.,2008-09,F,6-7,10,6,14,0.429,0,3,0.000,1,2,0.500,5,0.500,1,0.100,0,-,3,0.300,13,1.300,4
"Salzwedel, Justin",Jr.,2008-09,G,6-1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Sanchez, Mark",Sr.,2008-09,F,6-7,32,162,313,0.518,14,34,0.412,78,110,0.709,229,7.156,73,2.281,22,0.688,14,0.438,416,13.000,61
"Thomas, Anthony",Jr.,2008-09,G,6-0,32,108,238,0.454,47,124,0.379,42,62,0.677,85,2.656,151,4.719,1,0.031,42,1.313,305,9.531,103
"Young, Tyler",Fr.,2008-09,F,6-8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
