name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Andersen, Ian",Jr.,2008-09,G,6-4,31,92,260,0.354,81,228,0.355,35,41,0.854,83,2.677,12,0.387,1,0.032,4,0.129,300,9.677,28
"Barnett, Javarris",Fr.,2008-09,G,6-5,28,21,72,0.292,15,59,0.254,7,9,0.778,43,1.536,10,0.357,4,0.143,5,0.179,64,2.286,11
"Bowden, Shamarr",Fr.,2008-09,G,6-3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Church, Kyle",Jr.,2008-09,G,5-11,12,2,6,0.333,1,4,0.250,2,2,1.000,2,0.167,0,-,0,-,0,-,7,0.583,5
"Coleman, RaShad",Jr.,2008-09,G,6-5,31,100,241,0.415,30,130,0.231,19,33,0.576,95,3.065,48,1.548,4,0.129,24,0.774,249,8.032,49
"Coley III, Charlie",Sr.,2008-09,F,6-7,31,111,233,0.476,1,12,0.083,53,90,0.589,211,6.806,25,0.806,31,1.000,51,1.645,276,8.903,54
"Dewhurst, Charles",So.,2008-09,G,6-5,12,12,29,0.414,0,0,-,24,28,0.857,42,3.500,23,1.917,0,-,12,1.000,48,4.000,27
"Harris, DiJuan",Jr.,2008-09,G,5-9,31,93,210,0.443,21,59,0.356,73,111,0.658,103,3.323,223,7.194,5,0.161,46,1.484,280,9.032,76
"Jones, Phil",Jr.,2008-09,C,6-10,30,83,176,0.472,1,2,0.500,53,70,0.757,126,4.200,14,0.467,43,1.433,7,0.233,220,7.333,30
"Mack, Lamont",Sr.,2008-09,F,6-7,31,160,423,0.378,64,201,0.318,88,124,0.710,178,5.742,28,0.903,10,0.323,25,0.806,472,15.226,78
"Ngoundjo, Gaby",So.,2008-09,F,6-7,29,8,28,0.286,0,0,-,8,11,0.727,30,1.034,6,0.207,4,0.138,6,0.207,24,0.828,9
"Pride, Tramaine",Fr.,2008-09,-,-,5,0,1,0.000,0,0,-,1,2,0.500,2,0.400,0,-,0,-,0,-,1,0.200,0
"Spears, Shamari",Jr.,2008-09,F,6-6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Wilderness, An'Juan",So.,2008-09,F,6-6,24,70,153,0.458,2,12,0.167,47,80,0.588,88,3.667,33,1.375,1,0.042,20,0.833,189,7.875,36
