name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Allen, Drew",Jr.,2008-09,G,6-2,26,5,29,0.172,3,26,0.115,9,10,0.900,6,0.231,8,0.308,1,0.038,3,0.115,22,0.846,13
"Baker, Davis",Jr.,2008-09,G,6-4,31,200,426,0.469,47,115,0.409,93,106,0.877,140,4.516,42,1.355,5,0.161,30,0.968,540,17.419,72
"Bateman, Josh",Fr.,2008-09,-,-,2,1,2,0.500,1,1,1.000,0,0,-,0,-,0,-,0,-,0,-,3,1.500,0
"Byrd, Byron",Jr.,2008-09,G,6-5,14,7,23,0.304,3,9,0.333,0,0,-,6,0.429,1,0.071,0,-,3,0.214,17,1.214,3
"Clifford, John",Sr.,2008-09,C,6-10,31,108,173,0.624,0,0,-,86,112,0.768,254,8.194,30,0.968,15,0.484,23,0.742,302,9.742,57
"Davis, Cory",Jr.,2008-09,G,6-0,28,34,91,0.374,13,35,0.371,30,40,0.750,28,1.000,62,2.214,2,0.071,13,0.464,111,3.964,53
"Duncan, Kemo",Jr.,2008-09,F,6-8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Henderson, Jon",Fr.,2008-09,G,6-2,2,1,1,1.000,0,0,-,0,0,-,0,-,0,-,0,-,0,-,2,1.000,0
"Jeffery, Jaren",Fr.,2008-09,C,6-9,19,13,25,0.520,0,0,-,15,21,0.714,32,1.684,4,0.211,2,0.105,2,0.105,41,2.158,4
"Jeffrey, Jaren",Fr.,2008-09,-,-,2,0,3,0.000,0,0,-,0,0,-,3,1.500,0,-,0,-,0,-,0,-,2
"Jones, Lucas",Jr.,2008-09,F,6-9,11,6,11,0.545,0,0,-,0,0,-,12,1.091,1,0.091,0,-,3,0.273,12,1.091,5
"Josserand, Mike",So.,2008-09,G,5-11,30,29,83,0.349,11,41,0.268,12,18,0.667,47,1.567,85,2.833,0,-,33,1.100,81,2.700,54
"Marek, David",Sr.,2008-09,G,6-0,31,83,192,0.432,49,113,0.434,49,63,0.778,56,1.806,90,2.903,0,-,22,0.710,264,8.516,59
"Nielson, Jake",Fr.,2008-09,G,6-3,29,57,137,0.416,10,30,0.333,44,66,0.667,82,2.828,47,1.621,4,0.138,27,0.931,168,5.793,47
"Quinney, Tyler",Sr.,2008-09,F,6-7,30,139,288,0.483,0,1,0.000,137,162,0.846,155,5.167,45,1.500,3,0.100,24,0.800,415,13.833,82
"Thompson, Eules",Jr.,2008-09,G,6-2,8,14,26,0.538,2,4,0.500,9,10,0.900,13,1.625,7,0.875,0,-,1,0.125,39,4.875,8
