name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Brown, Kendrix",Fr.,2008-09,G,6-3,29,36,94,0.383,12,32,0.375,22,37,0.595,100,3.448,63,2.172,9,0.310,23,0.793,106,3.655,44
"Darnell, Chris",Sr.,2008-09,F,6-9,27,35,96,0.365,10,47,0.213,31,37,0.838,103,3.815,36,1.333,9,0.333,11,0.407,111,4.111,40
"Hess, Steven",Jr.,2008-09,F,6-10,24,15,25,0.600,0,0,-,6,10,0.600,30,1.250,7,0.292,7,0.292,3,0.125,36,1.500,11
"Kitts, Marcus",So.,2008-09,F,6-9,29,48,85,0.565,0,0,-,13,45,0.289,80,2.759,22,0.759,11,0.379,13,0.448,109,3.759,26
"Lazarescu, Vali",So.,2008-09,G,6-4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Ludwick, JohnMark",So.,2008-09,F,6-7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"McCurdy, Sean",Sr.,2008-09,G,6-1,23,33,80,0.413,7,25,0.280,21,29,0.724,50,2.174,56,2.435,0,-,27,1.174,94,4.087,54
"McDowell, Quinn",Fr.,2008-09,G,6-5,30,99,198,0.500,26,68,0.382,55,69,0.797,133,4.433,31,1.033,1,0.033,21,0.700,279,9.300,40
"McFadden, Matt",So.,2008-09,G,6-2,27,31,77,0.403,10,39,0.256,2,11,0.182,28,1.037,22,0.815,2,0.074,10,0.370,74,2.741,30
"Schneider, David",Jr.,2008-09,G,6-3,29,129,379,0.340,73,248,0.294,77,91,0.846,102,3.517,78,2.690,2,0.069,38,1.310,408,14.069,43
"Skara, Nils-Paul",So.,2008-09,G,6-1,2,0,0,-,0,0,-,0,0,-,0,-,0,-,0,-,0,-,0,-,0
"Smith, Alex",Jr.,2008-09,F,6-5,18,24,49,0.490,4,7,0.571,20,29,0.690,42,2.333,3,0.167,2,0.111,3,0.167,72,4.000,6
"Stein, Peter",Sr.,2008-09,F,6-9,30,59,136,0.434,6,20,0.300,29,50,0.580,127,4.233,54,1.800,12,0.400,16,0.533,153,5.100,62
"Sumner, Danny",Jr.,2008-09,F,6-7,30,149,373,0.399,54,167,0.323,50,93,0.538,131,4.367,37,1.233,14,0.467,15,0.500,402,13.400,59
"Treherne, John",Fr.,2008-09,G,6-4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
