name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Brown, Taylor",Fr.,2008-09,F,6-6,36,47,106,0.443,3,19,0.158,27,47,0.574,109,3.028,21,0.583,7,0.194,10,0.278,124,3.444,31
"Collins, David",Sr.,2008-09,C,7-0,35,59,131,0.450,0,0,-,38,57,0.667,140,4.000,14,0.400,50,1.429,8,0.229,156,4.457,57
"Dunson, Dodie",Jr.,2008-09,G,6-3,35,117,273,0.429,49,133,0.368,69,99,0.697,98,2.800,43,1.229,0,-,21,0.600,352,10.057,48
"Egolf, Will",So.,2008-09,F,6-9,5,9,15,0.600,0,0,-,4,5,0.800,9,1.800,1,0.200,4,0.800,2,0.400,22,4.400,7
"Goertzen, Ned",Fr.,2008-09,-,-,2,0,0,-,0,0,-,0,0,-,0,-,0,-,0,-,0,-,0,-,0
"Lavin, Brian",Sr.,2008-09,G,6-0,3,0,1,0.000,0,1,0.000,0,0,-,0,-,0,-,0,-,0,-,0,-,0
"Maniscalco, Sam",So.,2008-09,G,5-0,36,138,336,0.411,71,206,0.345,107,128,0.836,68,1.889,110,3.056,0,-,41,1.139,454,12.611,74
"McCain, Eddren",Fr.,2008-09,G,5-11,36,71,172,0.413,20,68,0.294,38,62,0.613,92,2.556,111,3.083,1,0.028,35,0.972,200,5.556,79
"Norris, Darian",Fr.,2008-09,G,5-11,35,44,110,0.400,22,67,0.328,13,21,0.619,28,0.800,18,0.514,1,0.029,27,0.771,123,3.514,27
"Phillips, Ryan",Jr.,2008-09,G,6-3,3,0,1,0.000,0,0,-,0,0,-,2,0.667,0,-,0,-,0,-,0,-,0
"Roberts, Chris",Jr.,2008-09,G,6-4,36,105,235,0.447,36,106,0.340,66,90,0.733,150,4.167,45,1.250,23,0.639,39,1.083,312,8.667,55
"Robertson, James",Fr.,2008-09,G,6-2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Singh, Sam",Sr.,2008-09,F,6-9,34,60,112,0.536,0,0,-,41,51,0.804,110,3.235,27,0.794,16,0.471,33,0.971,161,4.735,38
"Thompson, Anthony",Fr.,2008-09,C,6-10,11,3,10,0.300,0,0,-,1,5,0.200,10,0.909,2,0.182,4,0.364,0,-,7,0.636,6
"Warren, Andrew",Jr.,2008-09,G,6-5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Wilson, Theron",Sr.,2008-09,F,6-5,36,153,331,0.462,15,58,0.259,183,251,0.729,263,7.306,61,1.694,19,0.528,66,1.833,504,14.000,95
