name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Benkoske, John",Fr.,2008-09,C,6-9,25,12,31,0.387,0,0,-,11,17,0.647,37,1.480,6,0.240,6,0.240,1,0.040,35,1.400,10
"Blount, J.R.",Sr.,2008-09,G,6-1,32,160,417,0.384,11,58,0.190,119,182,0.654,137,4.281,104,3.250,1,0.031,39,1.219,450,14.063,92
"Cerasoli, Justin",Sr.,2008-09,G,6-5,32,136,360,0.378,40,120,0.333,47,50,0.940,96,3.000,94,2.938,26,0.813,66,2.063,359,11.219,94
"Forman, Ross",Jr.,2008-09,F,6-8,19,28,69,0.406,10,34,0.294,9,13,0.692,47,2.474,15,0.789,4,0.211,6,0.316,75,3.947,10
"Gibler, Walt",Fr.,2008-09,F,6-7,31,42,101,0.416,11,28,0.393,50,60,0.833,92,2.968,15,0.484,9,0.290,16,0.516,145,4.677,19
"Hicks, Jordan",Fr.,2008-09,G,6-6,31,53,113,0.469,17,41,0.415,18,29,0.621,73,2.355,14,0.452,11,0.355,18,0.581,141,4.548,24
"McCammon, Geoff",So.,2008-09,G,6-4,21,14,29,0.483,6,17,0.353,3,10,0.300,11,0.524,3,0.143,0,-,2,0.095,37,1.762,6
"Neary, Tom",Fr.,2008-09,F,6-7,10,0,1,0.000,0,0,-,0,0,-,4,0.400,0,-,2,0.200,0,-,0,-,1
"Polka, Andy",Jr.,2008-09,F,6-7,11,29,62,0.468,3,8,0.375,21,42,0.500,61,5.545,10,0.909,2,0.182,3,0.273,82,7.455,15
"Stanley, Courtney",Fr.,2008-09,G,6-1,30,11,25,0.440,1,7,0.143,3,13,0.231,29,0.967,24,0.800,2,0.067,12,0.400,26,0.867,19
"Sterling, Ryan",So.,2008-09,G,6-4,19,9,27,0.333,4,14,0.286,6,8,0.750,9,0.474,4,0.211,1,0.053,1,0.053,28,1.474,5
"Thomas, Marcus",Jr.,2008-09,G,6-2,32,60,188,0.319,44,137,0.321,16,25,0.640,40,1.250,13,0.406,0,-,17,0.531,180,5.625,33
"Van Weelden, Aric",Jr.,2008-09,G,6-3,28,35,88,0.398,11,42,0.262,14,24,0.583,81,2.893,50,1.786,6,0.214,17,0.607,95,3.393,26
"Williams, Darrin",Fr.,2008-09,-,-,32,94,183,0.514,0,0,-,39,61,0.639,158,4.938,19,0.594,39,1.219,15,0.469,227,7.094,32
"Young, Leon",Sr.,2008-09,F,6-6,20,48,101,0.475,0,0,-,50,64,0.781,99,4.950,11,0.550,4,0.200,5,0.250,146,7.300,24
