name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Bailey, Joseph",Jr.,2008-09,G,6-2,11,4,15,0.267,3,12,0.250,0,2,0.000,5,0.455,1,0.091,0,-,0,-,11,1.000,2
"Banks, Ryan",Fr.,2008-09,G,6-3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Brown, M.J.",Fr.,2008-09,G,6-0,20,24,67,0.358,5,27,0.185,12,14,0.857,21,1.050,35,1.750,0,-,10,0.500,65,3.250,15
"Clayton, Reuben",So.,2008-09,G,6-3,31,66,144,0.458,16,48,0.333,29,48,0.604,54,1.742,48,1.548,3,0.097,23,0.742,177,5.710,36
"Congiusta, Ben",Fr.,2008-09,G,6-1,9,6,10,0.600,1,2,0.500,5,6,0.833,6,0.667,2,0.222,1,0.111,2,0.222,18,2.000,4
"Hay, Olajide",Sr.,2008-09,F,6-6,25,85,126,0.675,0,0,-,68,92,0.739,123,4.920,17,0.680,18,0.720,18,0.720,238,9.520,26
"Hood, Daron",So.,2008-09,F,6-7,10,3,7,0.429,0,0,-,2,4,0.500,9,0.900,3,0.300,1,0.100,1,0.100,8,0.800,0
"Hudson, Lester",Sr.,2008-09,G,6-2,32,313,697,0.449,106,299,0.355,148,168,0.881,254,7.938,135,4.219,18,0.563,75,2.344,880,27.500,106
"Iarrazabel, Andres",So.,2008-09,F,6-7,19,14,23,0.609,0,0,-,8,14,0.571,22,1.158,5,0.263,7,0.368,0,-,36,1.895,3
"Lane, Delrico",Jr.,2008-09,G,6-1,32,47,113,0.416,16,55,0.291,52,75,0.693,143,4.469,158,4.938,2,0.063,72,2.250,162,5.063,79
"Massey, Eric",Jr.,2008-09,C,6-9,32,45,92,0.489,0,0,-,25,40,0.625,87,2.719,6,0.188,11,0.344,7,0.219,115,3.594,26
"Mpondo, Dominique",Jr.,2008-09,C,6-10,21,6,12,0.500,0,0,-,6,9,0.667,40,1.905,4,0.190,12,0.571,2,0.095,18,0.857,9
"Riedewald, Djero",Sr.,2008-09,F,6-8,30,59,109,0.541,0,0,-,30,51,0.588,134,4.467,13,0.433,11,0.367,13,0.433,148,4.933,19
"Simmons, Benzor",So.,2008-09,G,6-5,32,72,148,0.486,9,29,0.310,54,76,0.711,115,3.594,13,0.406,5,0.156,19,0.594,207,6.469,26
"Weddle, Marquis",So.,2008-09,G,6-1,32,156,434,0.359,93,273,0.341,35,44,0.795,57,1.781,27,0.844,0,-,25,0.781,440,13.750,53
