name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Abromaitis, Tim",So.,2008-09,F,6-8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Andree, Tim",Jr.,2008-09,F,6-8,11,3,5,0.600,0,0,-,0,0,-,3,0.273,0,-,0,-,1,0.091,6,0.545,0
"Ayers, Ryan",Sr.,2008-09,G,6-7,36,137,313,0.438,94,219,0.429,31,39,0.795,127,3.528,51,1.417,25,0.694,28,0.778,399,11.083,23
"Hansbrough, Ben",Jr.,2008-09,G,6-3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Harangody, Luke",Jr.,2008-09,F,6-8,34,300,653,0.459,14,38,0.368,178,229,0.777,401,11.794,70,2.059,31,0.912,31,0.912,792,23.294,62
"Hillesland, Zach",Sr.,2008-09,F,6-9,35,59,141,0.418,0,0,-,43,77,0.558,173,4.943,80,2.286,9,0.257,23,0.657,161,4.600,42
"Jackson, Tory",Jr.,2008-09,G,5-11,36,142,340,0.418,29,81,0.358,67,105,0.638,158,4.389,177,4.917,5,0.139,43,1.194,380,10.556,84
"Kopko, Tom",So.,2008-09,G,6-2,6,3,7,0.429,0,3,0.000,1,2,0.500,0,-,3,0.500,0,-,2,0.333,7,1.167,1
"Martin, Scott",So.,2008-09,G,6-8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"McAlarney, Kyle",Sr.,2008-09,G,6-0,36,177,437,0.405,124,293,0.423,61,69,0.884,93,2.583,124,3.444,3,0.083,23,0.639,539,14.972,68
"Nash, Tyrone",So.,2008-09,G,6-8,34,37,73,0.507,0,0,-,27,50,0.540,121,3.559,23,0.676,6,0.176,15,0.441,101,2.971,13
"Peoples, Jonathan",Jr.,2008-09,G,6-3,36,45,119,0.378,17,50,0.340,9,16,0.563,82,2.278,44,1.222,5,0.139,15,0.417,116,3.222,26
"Scott, Carleton",So.,2008-09,F,6-7,20,20,31,0.645,3,7,0.429,7,9,0.778,23,1.150,7,0.350,3,0.150,5,0.250,50,2.500,2
"Zeller, Luke",Sr.,2008-09,F,6-10,36,65,164,0.396,38,111,0.342,8,13,0.615,99,2.750,22,0.611,8,0.222,6,0.167,176,4.889,18
