name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Amicucci, Nick",So.,2008-09,G,5-11,6,0,1,0.000,0,0,-,0,0,-,1,0.167,1,0.167,0,-,0,-,0,-,0
"Bauer, Korey",So.,2008-09,F,6-8,32,51,117,0.436,12,36,0.333,23,41,0.561,91,2.844,5,0.156,14,0.438,7,0.219,137,4.281,20
"Carter, Dorvell",Fr.,2008-09,G,6-6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Devezin, David",Jr.,2008-09,G,6-0,27,110,225,0.489,5,15,0.333,54,86,0.628,68,2.519,108,4.000,3,0.111,20,0.741,279,10.333,72
"Goodwin, Dejuan",So.,2008-09,G,6-2,33,77,213,0.362,47,122,0.385,19,39,0.487,98,2.970,35,1.061,3,0.091,26,0.788,220,6.667,60
"Gregory, Kaylen",Sr.,2008-09,G,6-3,33,68,151,0.450,19,54,0.352,34,53,0.642,110,3.333,24,0.727,11,0.333,21,0.636,189,5.727,59
"Hall, R.J.",Fr.,2008-09,G,5-10,32,77,210,0.367,36,100,0.360,32,53,0.604,54,1.688,65,2.031,3,0.094,18,0.563,222,6.938,61
"Kaba, Daye",Jr.,2008-09,G,6-3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"McDerby, Pat",Fr.,2008-09,G,6-0,8,1,2,0.500,0,1,0.000,3,4,0.750,0,-,2,0.250,0,-,0,-,5,0.625,1
"Parris, Javon",Jr.,2008-09,G,6-4,33,68,195,0.349,16,55,0.291,47,84,0.560,103,3.121,46,1.394,2,0.061,28,0.848,199,6.030,72
"Schneider, Ryan",Sr.,2008-09,F,6-7,33,161,425,0.379,88,241,0.365,115,137,0.839,271,8.212,45,1.364,23,0.697,47,1.424,525,15.909,81
"Taylor, Mike",Fr.,2008-09,G,6-2,27,27,70,0.386,17,41,0.415,7,8,0.875,49,1.815,10,0.370,2,0.074,6,0.222,78,2.889,15
"Vouyoukas, Alex",Fr.,2008-09,F,6-9,31,29,76,0.382,1,4,0.250,8,12,0.667,63,2.032,7,0.226,12,0.387,4,0.129,67,2.161,15
"Williams, Lawrence",So.,2008-09,F,6-7,32,70,141,0.496,0,0,-,50,102,0.490,141,4.406,7,0.219,15,0.469,11,0.344,190,5.938,50
