name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Alesh, Olawale",Fr.,2008-09,-,-,2,0,1,0.000,0,0,-,0,0,-,0,-,0,-,0,-,0,-,0,-,0
"Baron, Jimmy",Sr.,2008-09,G,6-3,34,200,430,0.465,118,260,0.454,74,83,0.892,91,2.676,65,1.912,4,0.118,23,0.676,592,17.412,44
"Cothran, Keith",Jr.,2008-09,G,6-4,29,151,319,0.473,34,91,0.374,47,78,0.603,69,2.379,58,2.000,5,0.172,50,1.724,383,13.207,48
"Eaves, Ben",Jr.,2008-09,F,6-7,29,32,71,0.451,15,37,0.405,20,26,0.769,47,1.621,8,0.276,7,0.241,3,0.103,99,3.414,10
"Francis, Jason",Sr.,2008-09,F,6-9,22,15,25,0.600,0,0,-,1,5,0.200,28,1.273,2,0.091,0,-,1,0.045,31,1.409,15
"Grimes, Jake",Fr.,2008-09,-,-,4,1,4,0.250,0,1,0.000,3,4,0.750,3,0.750,1,0.250,0,-,0,-,5,1.250,0
"Harris, Mike",Fr.,2008-09,-,-,5,3,5,0.600,1,2,0.500,3,3,1.000,1,0.200,0,-,0,-,0,-,10,2.000,0
"James, Delroy",Jr.,2008-09,F,6-8,33,129,262,0.492,9,40,0.225,59,96,0.615,200,6.061,72,2.182,16,0.485,32,0.970,326,9.879,64
"Jones, Marquis",So.,2008-09,G,6-1,34,68,171,0.398,22,68,0.324,49,69,0.710,89,2.618,135,3.971,9,0.265,50,1.471,207,6.088,80
"Martell, Will",So.,2008-09,C,7-0,34,77,128,0.602,0,0,-,25,43,0.581,123,3.618,22,0.647,21,0.618,9,0.265,179,5.265,33
"Mejia, Stevie",Fr.,2008-09,G,5-9,34,29,75,0.387,14,37,0.378,13,21,0.619,35,1.029,70,2.059,0,-,25,0.735,85,2.500,40
"Outerbridge, Orion",Fr.,2008-09,F,6-9,8,8,13,0.615,0,0,-,5,8,0.625,5,0.625,1,0.125,1,0.125,0,-,21,2.625,2
"Seawright, Kahiem",Sr.,2008-09,F,6-8,34,173,345,0.501,0,1,0.000,136,195,0.697,254,7.471,74,2.176,34,1.000,29,0.853,482,14.176,73
"Ulmer, Lamonte",Jr.,2008-09,F,6-6,34,102,202,0.505,2,8,0.250,57,74,0.770,171,5.029,28,0.824,23,0.676,33,0.971,263,7.735,33
"Wilson, Jamal",Fr.,2008-09,G,6-5,17,6,21,0.286,0,3,0.000,1,2,0.500,20,1.176,7,0.412,0,-,2,0.118,13,0.765,7
