name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Brown, Myk",So.,2008-09,F,6-4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Burgess, Bradford",Fr.,2008-09,G,6-5,34,88,183,0.481,37,86,0.430,40,60,0.667,120,3.529,45,1.324,6,0.176,29,0.853,253,7.441,38
"Gavin, Jay",So.,2008-09,G,6-2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Gwynn, T.J.",Jr.,2008-09,F,6-4,20,32,53,0.604,0,0,-,24,33,0.727,52,2.600,20,1.000,0,-,12,0.600,88,4.400,14
"Hinton, David",Fr.,2008-09,F,6-8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Kearse, Lance",So.,2008-09,F,6-6,11,19,47,0.404,11,25,0.440,1,2,0.500,20,1.818,5,0.455,4,0.364,5,0.455,50,4.545,12
"Maynor, Eric",Sr.,2008-09,G,6-2,34,248,536,0.463,66,183,0.361,198,243,0.815,122,3.588,210,6.176,6,0.176,58,1.706,760,22.353,101
"Ndongo, Franck",Jr.,2008-09,F,6-7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Nixon, Ed",So.,2008-09,G,6-3,33,43,117,0.368,10,34,0.294,35,52,0.673,65,1.970,32,0.970,8,0.242,16,0.485,131,3.970,25
"Pishchalnikov, Kirill",Jr.,2008-09,F,6-8,34,67,124,0.540,0,0,-,43,67,0.642,158,4.647,30,0.882,24,0.706,17,0.500,177,5.206,36
"Rodriguez, Joey",So.,2008-09,G,5-10,34,108,259,0.417,62,149,0.416,40,52,0.769,94,2.765,85,2.500,0,-,61,1.794,318,9.353,79
"Rozzell, Brandon",So.,2008-09,G,6-2,34,82,202,0.406,36,123,0.293,26,33,0.788,57,1.676,25,0.735,6,0.176,32,0.941,226,6.647,30
"Saintil, Terrance",Fr.,2008-09,F,6-8,31,23,49,0.469,0,0,-,7,18,0.389,56,1.806,3,0.097,9,0.290,5,0.161,53,1.710,15
"Sanders, Larry",So.,2008-09,F,6-10,34,156,306,0.510,0,0,-,72,129,0.558,292,8.588,13,0.382,92,2.706,22,0.647,384,11.294,72
"Smith, Gerard",So.,2008-09,G,5-10,14,0,2,0.000,0,1,0.000,0,0,-,2,0.143,1,0.071,0,-,0,-,0,-,1
