name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Benson, T.J.",Jr.,2008-09,G,5-11,22,5,14,0.357,2,8,0.250,0,0,-,6,0.273,6,0.273,0,-,3,0.136,12,0.545,4
"Bullinger, Kyle",Fr.,2008-09,F,6-6,31,92,212,0.434,43,113,0.381,44,66,0.667,140,4.516,24,0.774,3,0.097,11,0.355,271,8.742,41
"Carson, Marcus",Jr.,2008-09,F,6-4,6,3,10,0.300,0,0,-,1,1,1.000,8,1.333,5,0.833,0,-,0,-,7,1.167,7
"Cottle, Josh",So.,2008-09,G,5-11,9,2,5,0.400,0,1,0.000,5,7,0.714,1,0.111,3,0.333,0,-,1,0.111,9,1.000,0
"Davis, Daviin",Sr.,2008-09,F,6-4,31,93,191,0.487,16,62,0.258,92,135,0.681,104,3.355,75,2.419,49,1.581,39,1.258,294,9.484,78
"Dent, Terrence",Fr.,2008-09,G,6-1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Hanen, Nick",Jr.,2008-09,G,6-4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Hansen, Nick",Fr.,2008-09,-,-,31,86,209,0.411,67,175,0.383,23,27,0.852,70,2.258,47,1.516,3,0.097,28,0.903,262,8.452,44
"Lillard, Damian",Fr.,2008-09,G,6-2,31,119,274,0.434,49,131,0.374,69,82,0.841,120,3.871,89,2.871,6,0.194,33,1.065,356,11.484,70
"Mahoney, Darin",Fr.,2008-09,F,6-8,31,31,63,0.492,0,3,0.000,15,34,0.441,104,3.355,18,0.581,20,0.645,12,0.387,77,2.484,16
"McCoy, Kellen",Sr.,2008-09,G,5-6,31,134,281,0.477,60,137,0.438,110,136,0.809,111,3.581,85,2.742,1,0.032,41,1.323,438,14.129,91
"Morris, Trevor",So.,2008-09,C,6-9,31,58,94,0.617,0,0,-,26,38,0.684,117,3.774,9,0.290,24,0.774,3,0.097,142,4.581,38
"Panos, Steve",Jr.,2008-09,C,6-8,31,110,205,0.537,0,1,0.000,71,98,0.724,137,4.419,13,0.419,8,0.258,12,0.387,291,9.387,52
"Ramos, Marco",Jr.,2008-09,F,6-7,15,6,8,0.750,0,0,-,4,6,0.667,6,0.400,1,0.067,0,-,0,-,16,1.067,0
