name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Akpele, George",Jr.,2008-09,F,6-9,25,19,36,0.528,0,0,-,7,18,0.389,48,1.920,1,0.040,13,0.520,6,0.240,45,1.800,19
"Austin, Corrie",Sr.,2008-09,F,6-5,23,15,25,0.600,0,0,-,3,12,0.250,41,1.783,5,0.217,8,0.348,3,0.130,33,1.435,13
"Breaux, Jamal",Sr.,2008-09,C,6-7,17,40,80,0.500,0,0,-,23,54,0.426,98,5.765,14,0.824,2,0.118,5,0.294,103,6.059,36
"Coleman, Marcus",So.,2008-09,F,6-7,28,74,148,0.500,0,0,-,29,46,0.630,108,3.857,20,0.714,14,0.500,23,0.821,177,6.321,48
"Feurtado, Lance",Jr.,2008-09,F,6-5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Hall, Quincy",So.,2008-09,G,6-3,10,5,15,0.333,5,14,0.357,0,0,-,4,0.400,1,0.100,0,-,0,-,15,1.500,3
"Jackson, Cary",Fr.,2008-09,-,-,1,2,4,0.500,0,1,0.000,1,2,0.500,2,2.000,1,1.000,0,-,1,1.000,5,5.000,1
"Kpaka, Ibrahim",Jr.,2008-09,G,6-4,29,80,253,0.316,40,147,0.272,49,81,0.605,85,2.931,34,1.172,2,0.069,24,0.828,249,8.586,54
"Lemons, Jordan",So.,2008-09,G,6-2,29,61,140,0.436,12,36,0.333,18,29,0.621,51,1.759,32,1.103,5,0.172,11,0.379,152,5.241,32
"Loyd, Kevin",Fr.,2008-09,G,5-10,24,12,45,0.267,6,25,0.240,5,9,0.556,30,1.250,26,1.083,0,-,8,0.333,35,1.458,13
"Perkins, Ariece",Jr.,2008-09,G,6-0,28,100,240,0.417,38,106,0.358,77,111,0.694,106,3.786,108,3.857,1,0.036,20,0.714,315,11.250,67
"Prestley, Andrew",Jr.,2008-09,F,6-5,18,80,197,0.406,5,26,0.192,31,48,0.646,96,5.333,32,1.778,5,0.278,16,0.889,196,10.889,34
"Qualls, Donald",So.,2008-09,G,5-8,28,92,251,0.367,62,165,0.376,33,44,0.750,65,2.321,58,2.071,0,-,24,0.857,279,9.964,68
"Riley, Jarred",So.,2008-09,F,6-5,27,64,125,0.512,0,0,-,34,55,0.618,99,3.667,13,0.481,29,1.074,6,0.222,162,6.000,41
