name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Baptiste, Sean",Jr.,2008-09,G,6-3,27,154,361,0.427,48,140,0.343,84,120,0.700,159,5.889,29,1.074,4,0.148,47,1.741,440,16.296,56
"Blackgrove, Michael",Jr.,2008-09,G,6-1,11,0,7,0.000,0,0,-,3,4,0.750,2,0.182,5,0.455,0,-,0,-,3,0.273,1
"Brown, Lawrence",Jr.,2008-09,C,7-2,11,2,10,0.200,0,0,-,0,1,0.000,5,0.455,0,-,0,-,0,-,4,0.364,2
"Fernley, Sam",Fr.,2008-09,G,6-0,17,12,28,0.429,10,20,0.500,2,2,1.000,12,0.706,10,0.588,1,0.059,2,0.118,36,2.118,9
"Galvin, John",So.,2008-09,F,6-8,26,58,123,0.472,0,0,-,38,59,0.644,137,5.269,15,0.577,22,0.846,9,0.346,154,5.923,33
"Grier, Terence",So.,2008-09,G,5-11,30,93,213,0.437,12,47,0.255,38,79,0.481,96,3.200,32,1.067,2,0.067,37,1.233,236,7.867,65
"Mofunanya, Alvin",Jr.,2008-09,F,6-8,30,95,186,0.511,3,9,0.333,78,123,0.634,166,5.533,28,0.933,60,2.000,15,0.500,271,9.033,97
"Moore, Eric",Jr.,2008-09,G,6-1,27,55,183,0.301,23,104,0.221,30,42,0.714,67,2.481,43,1.593,2,0.074,25,0.926,163,6.037,40
"Mulumba Mbayi, Anaclet",Fr.,2008-09,F,6-7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Pursley, DeJuan",So.,2008-09,F,6-9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Radev, Petar",Fr.,2008-09,G,6-3,4,0,3,0.000,0,2,0.000,0,0,-,0,-,0,-,0,-,1,0.250,0,-,2
"Stasyszyn, Jordan",So.,2008-09,G,6-3,7,3,19,0.158,2,15,0.133,1,1,1.000,14,2.000,5,0.714,0,-,2,0.286,9,1.286,8
"Svrdlik, Kamil",So.,2008-09,F,6-8,28,77,153,0.503,3,16,0.188,37,66,0.561,98,3.500,8,0.286,37,1.321,6,0.214,194,6.929,57
"Tyler, Cameron",Jr.,2008-09,G,6-0,30,126,328,0.384,22,85,0.259,125,188,0.665,102,3.400,160,5.333,3,0.100,31,1.033,399,13.300,129
