name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Borha, Lawrence",Sr.,2008-09,G,6-3,34,131,291,0.450,69,173,0.399,67,80,0.838,115,3.382,50,1.471,9,0.265,23,0.676,398,11.706,71
"Brown, Carlon",So.,2008-09,G,6-5,34,123,270,0.456,6,34,0.176,65,95,0.684,176,5.176,112,3.294,13,0.382,23,0.676,317,9.324,74
"Cyphers, Jordan",Fr.,2008-09,G,6-4,22,21,50,0.420,13,37,0.351,16,24,0.667,15,0.682,2,0.091,0,-,4,0.182,71,3.227,6
"Downie, Jonathan",Sr.,2008-09,F,6-8,6,1,1,1.000,0,0,-,0,0,-,0,-,0,-,0,-,0,-,2,0.333,1
"Drca, Luka",Jr.,2008-09,G,6-5,31,71,154,0.461,33,85,0.388,64,80,0.800,77,2.484,107,3.452,2,0.065,32,1.032,239,7.710,80
"Green, Shaun",Sr.,2008-09,F,6-8,34,115,250,0.460,75,192,0.391,49,67,0.731,172,5.059,65,1.912,32,0.941,37,1.088,354,10.412,42
"Grim, Morgan",So.,2008-09,F,6-8,16,5,9,0.556,0,0,-,1,1,1.000,13,0.813,3,0.188,7,0.438,2,0.125,11,0.688,4
"Hines, Chris",Fr.,2008-09,G,6-1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Kepkay, Tyler",Sr.,2008-09,G,6-0,34,117,286,0.409,46,133,0.346,71,84,0.845,84,2.471,38,1.118,0,-,17,0.500,351,10.324,55
"Nevill, Luke",Sr.,2008-09,C,7-2,34,201,331,0.607,0,0,-,169,215,0.786,307,9.029,44,1.294,92,2.706,15,0.441,571,16.794,82
"Perkins, Kyle",Jr.,2008-09,G,6-4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Sharp, Josh",Fr.,2008-09,F,6-7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Smith, Tre",So.,2008-09,G,5-10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Tavita, Jace",Fr.,2008-09,G,6-4,25,1,6,0.167,0,0,-,0,1,0.000,14,0.560,17,0.680,2,0.080,1,0.040,2,0.080,15
"Tillie, Kim",Jr.,2008-09,F,6-10,32,33,79,0.418,0,1,0.000,39,46,0.848,141,4.406,20,0.625,9,0.281,17,0.531,105,3.281,32
"Washburn, Jason",Fr.,2008-09,C,7-0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
