name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Adams, Kevin",Fr.,2008-09,G,5-8,3,0,1,0.000,0,1,0.000,0,0,-,0,-,0,-,0,-,0,-,0,-,1
"Baker, Jeremy",Jr.,2008-09,G,6-2,13,45,92,0.489,5,20,0.250,39,56,0.696,65,5.000,15,1.154,2,0.154,10,0.769,134,10.308,28
"Baker, Evann",So.,2008-09,G,6-3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Brookins, Louis",Sr.,2008-09,F,6-6,21,45,92,0.489,0,0,-,37,52,0.712,107,5.095,3,0.143,3,0.143,6,0.286,127,6.048,24
"Bynum, DeAndre'",Fr.,2008-09,G,6-6,26,20,82,0.244,4,23,0.174,22,44,0.500,49,1.885,16,0.615,2,0.077,7,0.269,66,2.538,20
"Coggins, Eric",Fr.,2008-09,F,6-9,29,19,33,0.576,0,0,-,10,23,0.435,58,2.000,3,0.103,12,0.414,2,0.069,48,1.655,8
"Cruz, Jonathan",So.,2008-09,F,6-7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Feldeine, James",Jr.,2008-09,G,6-4,31,189,454,0.416,46,136,0.338,102,137,0.745,185,5.968,73,2.355,11,0.355,52,1.677,526,16.968,98
"Geffen, Bryan",Sr.,2008-09,G,5-11,31,100,269,0.372,56,167,0.335,28,42,0.667,72,2.323,76,2.452,2,0.065,31,1.000,284,9.161,66
"Johnson, James",Fr.,2008-09,G,6-0,31,106,295,0.359,25,78,0.321,67,84,0.798,115,3.710,127,4.097,3,0.097,48,1.548,304,9.806,86
"Light, Sean",So.,2008-09,G,6-5,25,9,32,0.281,0,2,0.000,8,17,0.471,37,1.480,11,0.440,1,0.040,10,0.400,26,1.040,16
"Robinson, Steve",Jr.,2008-09,G,6-0,27,8,36,0.222,3,11,0.273,18,34,0.529,27,1.000,26,0.963,0,-,12,0.444,37,1.370,17
"Rutty, Justin",So.,2008-09,C,6-7,30,194,321,0.604,0,0,-,57,136,0.419,295,9.833,27,0.900,30,1.000,19,0.633,445,14.833,64
"Tarca, Kevin",Fr.,2008-09,G,5-8,4,0,0,-,0,0,-,0,2,0.000,2,0.500,0,-,0,-,1,0.250,0,-,0
"Zajac, Ed",So.,2008-09,C,6-10,16,23,50,0.460,0,0,-,15,22,0.682,61,3.813,2,0.125,11,0.688,7,0.438,61,3.813,12
