name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Anderson, Jon",So.,2008-09,G,5-9,6,1,2,0.500,1,1,1.000,0,0,-,1,0.167,1,0.167,0,-,0,-,3,0.500,1
"Barkley, Cordero",Sr.,2008-09,G,6-5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Berry, Randy",Jr.,2008-09,F,6-9,33,69,134,0.515,0,0,-,74,102,0.725,177,5.364,25,0.758,23,0.697,18,0.545,212,6.424,55
"Childs, Jesse",Jr.,2008-09,G,6-3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Cotton, Troy",Jr.,2008-09,G,6-1,33,136,309,0.440,89,207,0.430,56,64,0.875,98,2.970,43,1.303,0,-,17,0.515,417,12.636,33
"Eaton, Brent",Fr.,2008-09,G,6-5,27,19,50,0.380,12,30,0.400,4,4,1.000,13,0.481,8,0.296,1,0.037,5,0.185,54,2.000,10
"Evans, Terry",Sr.,2008-09,F,6-5,31,107,237,0.451,17,56,0.304,70,100,0.700,159,5.129,81,2.613,19,0.613,67,2.161,301,9.710,86
"Fletcher, Rahmon",So.,2008-09,G,5-10,33,131,266,0.492,25,72,0.347,68,87,0.782,80,2.424,147,4.455,3,0.091,60,1.818,355,10.758,81
"Nelson, Pat",Jr.,2008-09,F,6-9,32,14,35,0.400,0,0,-,5,10,0.500,80,2.500,12,0.375,14,0.438,5,0.156,33,1.031,13
"Perine, Bryquis",So.,2008-09,G,6-3,33,45,123,0.366,9,27,0.333,19,24,0.792,35,1.061,67,2.030,0,-,25,0.758,118,3.576,44
"Schachtner, Mike",Sr.,2008-09,F,6-9,33,115,254,0.453,32,75,0.427,120,135,0.889,148,4.485,29,0.879,8,0.242,12,0.364,382,11.576,40
"Tang, Chop",Jr.,2008-09,F,6-6,9,21,80,0.263,9,22,0.409,27,33,0.818,38,4.222,10,1.111,3,0.333,2,0.222,78,8.667,11
"Tillema, Ryan",Sr.,2008-09,G,6-8,26,138,297,0.465,74,163,0.454,96,126,0.762,117,4.500,38,1.462,12,0.462,20,0.769,446,17.154,34
"Umeadi, Gozie",Fr.,2008-09,G,6-4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Walls, Tony",Fr.,2008-09,G,5-10,12,0,1,0.000,0,0,-,0,0,-,0,-,1,0.083,0,-,0,-,0,-,2
