name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Adams, Wink",Sr.,2008-09,G,6-0,31,146,389,0.375,39,145,0.269,112,165,0.679,128,4.129,87,2.806,1,0.032,43,1.387,443,14.290,63
"Bellfield, Oscar",Fr.,2008-09,G,6-2,32,67,180,0.372,28,85,0.329,36,54,0.667,71,2.219,108,3.375,10,0.313,30,0.938,198,6.188,59
"Darger, Joe",Sr.,2008-09,F,6-7,32,95,251,0.378,78,211,0.370,29,38,0.763,137,4.281,26,0.813,10,0.313,22,0.688,297,9.281,22
"Hamga, Beas",Fr.,2008-09,C,7-0,5,2,4,0.500,0,0,-,1,2,0.500,4,0.800,0,-,2,0.400,0,-,5,1.000,1
"Hanni, Todd",So.,2008-09,G,6-4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Hoffman, Scott",Jr.,2008-09,G,6-3,10,2,6,0.333,1,5,0.200,0,0,-,3,0.300,1,0.100,0,-,0,-,5,0.500,1
"Jasper, Derrick",Jr.,2008-09,G,6-6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Jones, Steve",Sr.,2008-09,G,6-1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Ketchum, Rob",Sr.,2008-09,F,6-5,5,1,2,0.500,0,0,-,2,2,1.000,2,0.400,0,-,1,0.200,0,-,4,0.800,1
"Massamba, Brice",Fr.,2008-09,C,6-10,27,18,35,0.514,0,0,-,19,30,0.633,34,1.259,5,0.185,4,0.148,2,0.074,55,2.037,13
"Mitchell, DeShawn",Fr.,2008-09,F,6-5,21,14,28,0.500,0,0,-,6,13,0.462,17,0.810,5,0.238,7,0.333,1,0.048,34,1.619,8
"Rougeau, Rene",Sr.,2008-09,G,6-6,32,146,261,0.559,1,7,0.143,57,82,0.695,215,6.719,54,1.688,64,2.000,46,1.438,350,10.938,61
"Rutledge, Mareceo",Sr.,2008-09,G,6-3,32,46,104,0.442,27,63,0.429,19,27,0.704,85,2.656,12,0.375,1,0.031,27,0.844,138,4.313,20
"Santee, Darris",Jr.,2008-09,F,6-8,30,60,115,0.522,0,0,-,38,70,0.543,77,2.567,8,0.267,16,0.533,9,0.300,158,5.267,31
"Shaw, Matt",Jr.,2008-09,F,6-8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Stanback, Chace",So.,2008-09,F,6-8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Wallace, Kendall",So.,2008-09,G,6-4,32,47,118,0.398,37,90,0.411,16,21,0.762,51,1.594,26,0.813,2,0.063,14,0.438,147,4.594,13
"Willis, Tre'Von",So.,2008-09,G,6-4,32,105,277,0.379,33,102,0.324,123,167,0.737,137,4.281,105,3.281,5,0.156,35,1.094,366,11.438,77
